date,entry_px,sl_px,tp_px,exit_px,exit_reason,sl_dist_pips,tp_dist_pips,atr_pips,raw_pips,net_pips,hold_hours,pp,s1
2009-12-15,129.92833,128.97337,131.16979,128.97337,SL,95.5,124.15,136.42,-95.4968,-96.4968,55.5,129.92833,129.22667
2009-12-16,130.13,129.18299,131.36111,129.18299,SL,94.7,123.11,135.29,-94.7006,-95.7006,31.5,130.13,129.53
2009-12-17,130.405,129.48339,131.6031,129.48339,SL,92.16,119.81,131.66,-92.1613,-93.1613,5.5,130.405,130.035
2009-12-18,129.18833,128.21205,130.4575,128.21205,SL,97.63,126.92,139.47,-97.6283,-98.6283,0.5,129.18833,127.69667
2009-12-20,129.63,128.66287,130.88727,130.88727,TP,96.71,125.73,138.16,125.7275,124.7275,40.75,129.63,129.63
2009-12-21,129.53,128.59995,130.73907,130.73907,TP,93.01,120.91,132.86,120.907,119.907,32.75,129.53,129.24
2009-12-23,130.63167,129.71918,131.8179,131.8179,TP,91.25,118.62,130.36,118.6234,117.6234,35.75,130.63167,130.18833
2009-12-24,131.12333,130.22927,132.28561,132.28561,TP,89.41,116.23,127.72,116.2278,115.2278,123.25,131.12333,130.78167
2009-12-25,131.42167,130.54272,132.5643,132.5643,TP,87.89,114.26,125.56,114.2633,113.2633,108.75,131.42167,130.97833
2009-12-27,131.56,130.77585,132.5794,132.5794,TP,78.42,101.94,112.02,101.9401,100.9401,38.75,131.56,131.56
2009-12-28,131.51,130.76711,132.47576,132.47576,TP,74.29,96.58,106.13,96.5761,95.5761,36.25,131.51,131.345
2009-12-29,131.69833,130.98075,132.63119,132.63119,TP,71.76,93.29,102.51,93.2854,92.2854,40.0,131.69833,131.47167
2009-12-30,132.04833,131.33376,132.97728,132.97728,TP,71.46,92.89,102.08,92.8946,91.8946,31.25,132.04833,131.49667
2010-01-02,133.301,132.62216,134.1835,132.62216,SL,67.88,88.25,96.98,-67.8845,-68.8845,49.0,133.301,133.1
2010-01-03,133.22,132.58934,134.03985,132.58934,SL,63.07,81.99,90.09,-63.0656,-64.0656,2.75,133.22,133.22
2010-01-04,132.935,132.31789,133.73724,133.73724,TP,61.71,80.22,88.16,80.2242,79.2242,11.25,132.935,132.53
2010-01-05,133.18,132.53622,134.01691,132.53622,SL,64.38,83.69,91.97,-64.378,-65.378,3.75,133.18,132.575
2010-01-06,132.13833,131.44004,133.04612,131.44004,SL,69.83,90.78,99.76,-69.8296,-70.8296,0.5,132.13833,130.81667
2010-01-07,132.58,131.82033,133.56757,133.56757,TP,75.97,98.76,108.52,98.7567,97.7567,2.0,132.58,131.685
2010-01-08,133.43,132.63759,134.46013,132.63759,SL,79.24,103.01,113.2,-79.2405,-80.2405,12.0,133.43,132.74
2010-01-11,133.53233,132.79857,134.48622,132.79857,SL,73.38,95.39,104.82,-73.3762,-74.3762,33.25,133.53233,133.36967
2010-01-12,133.82667,133.10107,134.76995,133.10107,SL,72.56,94.33,103.66,-72.5601,-73.5601,1.25,133.82667,133.28333
2010-01-13,132.43167,131.64864,133.4496,131.64864,SL,78.3,101.79,111.86,-78.3022,-79.3022,1.5,132.43167,131.05833
2010-01-14,132.48167,131.66957,133.53739,131.66957,SL,81.21,105.57,116.01,-81.2092,-82.2092,12.0,132.48167,131.75333
2010-01-15,132.55667,131.70608,133.66243,131.70608,SL,85.06,110.58,121.51,-85.0585,-86.0585,1.75,132.55667,131.47833
2010-01-16,131.075,130.18017,132.23828,130.18017,SL,89.48,116.33,127.83,-89.4829,-90.4829,48.75,131.075,129.755
2010-01-17,130.56,129.72784,131.64181,129.72784,SL,83.22,108.18,118.88,-83.2163,-84.2163,38.75,130.56,130.56
2010-01-18,130.48667,129.69094,131.52111,129.69094,SL,79.57,103.44,113.67,-79.5723,-80.5723,36.5,130.48667,130.27333
2010-01-19,130.555,129.77286,131.57178,129.77286,SL,78.21,101.68,111.73,-78.2135,-79.2135,12.75,130.555,130.17
2010-01-20,130.19667,129.41665,131.21069,129.41665,SL,78.0,101.4,111.43,-78.0019,-79.0019,1.25,130.19667,129.68333
2010-01-21,129.13833,128.31828,130.2044,128.31828,SL,82.01,106.61,117.15,-82.0053,-83.0053,15.25,129.13833,127.96167
2010-01-22,127.84,126.93027,129.02265,126.93027,SL,90.97,118.26,129.96,-90.9728,-91.9728,1.25,127.84,126.19
2010-01-23,127.31333,126.39759,128.5038,126.39759,SL,91.57,119.05,130.82,-91.5747,-92.5747,77.0,127.31333,126.43167
2010-01-25,127.31167,126.46664,128.4102,126.46664,SL,84.5,109.85,120.72,-84.5027,-85.5027,29.0,127.31167,126.86333
2010-01-26,127.69667,126.859,128.78563,126.859,SL,83.77,108.9,119.67,-83.7668,-84.7668,0.75,127.69667,127.26333
2010-01-27,126.75333,125.84075,127.93969,125.84075,SL,91.26,118.64,130.37,-91.2584,-92.2584,1.0,126.75333,125.14667
2010-01-28,125.94333,125.03793,127.12035,125.03793,SL,90.54,117.7,129.34,-90.54,-91.54,22.5,125.94333,125.49667
2010-01-29,125.84833,124.90835,127.07031,124.90835,SL,94.0,122.2,134.28,-93.9978,-94.9978,0.25,125.84833,124.61667
2010-01-30,125.54833,124.581,126.80587,124.581,SL,96.73,125.75,138.19,-96.7337,-97.7337,46.0,125.54833,124.39167
2010-01-31,124.99,124.08501,126.16649,126.16649,TP,90.5,117.65,129.28,117.6489,116.6489,17.0,124.99,124.99
2010-02-01,124.99333,124.11523,126.13486,126.13486,TP,87.81,114.15,125.44,114.1529,113.1529,13.5,124.99333,124.72667
2010-02-02,125.875,124.97087,127.05037,124.97087,SL,90.41,117.54,129.16,-90.4128,-91.4128,58.5,125.875,125.235
2010-02-03,126.29833,125.41504,127.44662,125.41504,SL,88.33,114.83,126.19,-88.3297,-89.3297,36.5,126.29833,125.90667
2010-02-04,126.40333,125.53288,127.53492,125.53288,SL,87.05,113.16,124.35,-87.0455,-88.0455,9.5,126.40333,125.83167
2010-02-05,123.57667,122.52639,124.94203,122.52639,SL,105.03,136.54,150.04,-105.0279,-106.0279,1.0,123.57667,120.77333
2010-02-07,122.06,121.03201,123.39639,123.39639,TP,102.8,133.64,146.86,133.6388,132.6388,38.5,122.06,122.06
2010-02-08,121.88,120.89519,123.16026,123.16026,TP,98.48,128.03,140.69,128.0257,127.0257,33.25,121.88,121.525
2010-02-09,122.05833,121.08311,123.32612,123.32612,TP,97.52,126.78,139.32,126.7785,125.7785,12.5,122.05833,121.34167
2010-02-10,123.23833,122.21277,124.57156,122.21277,SL,102.56,133.32,146.51,-102.5561,-103.5561,34.75,123.23833,122.30167
2010-02-11,123.51833,122.48653,124.85968,122.48653,SL,103.18,134.13,147.4,-103.1806,-104.1806,4.5,123.51833,122.77167
2010-02-12,123.045,121.98139,124.42769,121.98139,SL,106.36,138.27,151.94,-106.3606,-107.3606,10.0,123.045,121.935
2010-02-14,122.58,121.58302,123.87608,123.87608,TP,99.7,129.61,142.43,129.6076,128.6076,42.25,122.58,122.58
2010-02-15,122.65667,121.71615,123.87934,123.87934,TP,94.05,122.27,134.36,122.2674,121.2674,39.75,122.65667,122.52333
2010-02-16,122.525,121.62016,123.70129,123.70129,TP,90.48,117.63,129.26,117.629,116.629,15.75,122.525,122.17
2010-02-17,123.655,122.70629,124.88832,124.88832,TP,94.87,123.33,135.53,123.332,122.332,103.75,123.655,122.84
2010-02-18,124.05833,123.10564,125.29683,123.10564,SL,95.27,123.85,136.1,-95.2693,-96.2693,7.5,124.05833,123.28167
2010-02-19,123.685,122.71511,124.94586,124.94586,TP,96.99,126.09,138.56,126.0861,125.0861,72.0,123.685,122.915
2010-02-22,124.76,123.90993,125.86509,123.90993,SL,85.01,110.51,121.44,-85.0067,-86.0067,8.25,124.76,124.635
2010-02-23,124.34167,123.47207,125.47214,123.47207,SL,86.96,113.05,124.23,-86.9598,-87.9598,11.5,124.34167,123.44833
2010-02-24,122.68,121.72427,123.92245,121.72427,SL,95.57,124.25,136.53,-95.5734,-96.5734,0.25,122.68,120.83
2010-02-25,122.16167,121.2242,123.38037,121.2242,SL,93.75,121.87,133.92,-93.7467,-94.7467,1.0,122.16167,121.71333
2010-02-26,120.93167,119.92891,122.23525,119.92891,SL,100.28,130.36,143.25,-100.2755,-101.2755,105.25,120.93167,119.57333
2010-02-27,121.13,120.14162,122.41489,120.14162,SL,98.84,128.49,141.2,-98.838,-99.838,63.25,121.13,120.615
2010-03-01,121.185,120.29533,122.34157,120.29533,SL,88.97,115.66,127.1,-88.9672,-89.9672,15.0,121.185,120.955
2010-03-02,120.96,120.04188,122.15356,120.04188,SL,91.81,119.36,131.16,-91.8124,-92.8124,9.0,120.96,120.025
2010-03-03,120.665,119.73421,121.87503,121.87503,TP,93.08,121.0,132.97,121.0032,120.0032,61.0,120.665,120.0
2010-03-04,121.23333,120.31252,122.43038,120.31252,SL,92.08,119.71,131.54,-92.0808,-93.0808,6.5,121.23333,120.74167
2010-03-08,123.37767,122.50239,124.51553,122.50239,SL,87.53,113.79,125.04,-87.5276,-88.5276,17.25,123.37767,123.14033
2010-03-09,123.22833,122.36158,124.35512,122.36158,SL,86.68,112.68,123.82,-86.6756,-87.6756,2.5,123.22833,122.56167
2010-03-10,122.30167,121.41907,123.44904,123.44904,TP,88.26,114.74,126.08,114.7373,113.7373,13.75,122.30167,121.59833
2010-03-11,123.11333,122.18753,124.31688,124.31688,TP,92.58,120.35,132.26,120.3543,119.3543,31.0,123.11333,122.22667
2010-03-12,123.74,122.82358,124.93135,124.93135,TP,91.64,119.14,130.92,119.1351,118.1351,12.0,123.74,123.335
2010-03-15,124.87367,124.04165,125.95529,124.04165,SL,83.2,108.16,118.86,-83.2016,-84.2016,15.0,124.87367,124.61633
2010-03-16,123.925,123.07016,125.03629,125.03629,TP,85.48,111.13,122.12,111.1287,110.1287,31.0,123.925,122.895
2010-03-17,124.05667,123.19364,125.1786,123.19364,SL,86.3,112.19,123.29,-86.3026,-87.3026,13.25,124.05667,123.50333
2010-03-18,124.39,123.53112,125.50655,123.53112,SL,85.89,111.65,122.7,-85.8882,-86.8882,5.0,124.39,123.72
2010-03-19,123.34,122.46372,124.47917,122.46372,SL,87.63,113.92,125.18,-87.6283,-88.6283,14.25,123.34,122.46
2010-03-20,122.695,121.82631,123.8243,121.82631,SL,86.87,112.93,124.1,-86.8691,-87.8691,60.75,122.695,122.04
2010-03-21,122.49,121.68311,123.53896,121.68311,SL,80.69,104.9,115.27,-80.6892,-81.6892,16.0,122.49,122.49
2010-03-22,122.3,121.53524,123.29418,121.53524,SL,76.48,99.42,109.25,-76.4757,-77.4757,13.0,122.3,122.095
2010-03-23,122.07,121.28112,123.09555,123.09555,TP,78.89,102.55,112.7,102.5546,101.5546,52.25,122.07,121.52
2010-03-24,121.99333,121.21355,123.00705,123.00705,TP,77.98,101.37,111.4,101.3717,100.3717,16.25,121.99333,121.40667
2010-03-25,122.36,121.55567,123.40563,123.40563,TP,80.43,104.56,114.9,104.5634,103.5634,11.25,122.36,121.7
2010-03-26,123.08333,122.25495,124.16023,124.16023,TP,82.84,107.69,118.34,107.6896,106.6896,12.0,123.08333,122.27667
2010-03-29,124.3,123.55515,125.26831,125.26831,TP,74.49,96.83,106.41,96.8309,95.8309,30.5,124.3,123.96
2010-03-30,124.61167,123.87152,125.57386,125.57386,TP,74.01,96.22,105.74,96.2194,95.2194,33.0,124.61167,124.15333
2010-03-31,124.825,124.07347,125.80199,125.80199,TP,75.15,97.7,107.36,97.6991,96.6991,9.25,124.825,124.19
2010-04-02,126.95167,126.12268,128.02935,126.12268,SL,82.9,107.77,118.43,-82.8986,-83.8986,87.75,126.95167,126.34833
2010-04-04,127.72,126.95571,128.71358,126.95571,SL,76.43,99.36,109.18,-76.4289,-77.4289,18.5,127.72,127.72
2010-04-05,127.665,126.93605,128.61263,126.93605,SL,72.89,94.76,104.14,-72.8947,-73.8947,16.25,127.665,127.42
2010-04-06,127.23833,126.51695,128.17613,126.51695,SL,72.14,93.78,103.05,-72.138,-73.138,1.0,127.23833,126.65667
2010-04-07,125.82333,125.06598,126.80789,125.06598,SL,75.74,98.46,108.19,-75.7352,-76.7352,11.5,125.82333,124.67667
2010-04-08,124.875,124.07649,125.91306,124.07649,SL,79.85,103.81,114.07,-79.8506,-80.8506,6.5,124.875,123.605
2010-04-12,126.72,125.93776,127.73692,125.93776,SL,78.22,101.69,111.75,-78.2243,-79.2243,9.75,126.72,126.165
2010-04-13,126.87833,126.10746,127.88046,126.10746,SL,77.09,100.21,110.12,-77.0869,-78.0869,0.25,126.87833,126.30667
2010-04-15,127.33167,126.56465,128.32879,126.56465,SL,76.7,99.71,109.57,-76.7017,-77.7017,3.0,127.33167,126.98833
2010-04-16,126.59833,125.7936,127.64448,125.7936,SL,80.47,104.61,114.96,-80.473,-81.473,0.25,126.59833,125.53667
2010-04-17,124.86667,123.99592,125.99864,123.99592,SL,87.07,113.2,124.39,-87.0749,-88.0749,45.0,124.86667,123.40833
2010-04-19,124.001,123.21002,125.02927,123.21002,SL,79.1,102.83,113.0,-79.0978,-80.0978,7.0,124.001,123.569
2010-04-21,125.02833,124.21105,126.0908,124.21105,SL,81.73,106.25,116.75,-81.7284,-82.7284,25.25,125.02833,124.43167
2010-04-22,124.77333,123.95168,125.84149,123.95168,SL,82.17,106.82,117.38,-82.1657,-83.1657,11.25,124.77333,124.01667
2010-04-23,124.05167,123.19545,125.16475,125.16475,TP,85.62,111.31,122.32,111.3082,110.3082,12.5,124.05167,122.92833
2010-04-25,125.76,124.89816,126.88039,124.89816,SL,86.18,112.04,123.12,-86.184,-87.184,34.5,125.76,125.76
2010-04-26,125.68667,124.86414,126.75596,124.86414,SL,82.25,106.93,117.5,-82.253,-83.253,25.5,125.68667,125.53833
2010-04-27,125.69167,124.86514,126.76615,124.86514,SL,82.65,107.45,118.08,-82.6528,-83.6528,9.5,125.69167,125.08333
2010-04-28,123.66167,122.72168,124.88365,122.72168,SL,94.0,122.2,134.28,-93.999,-94.999,0.25,123.66167,121.51333
2010-04-29,123.80833,122.81299,125.10229,125.10229,TP,99.53,129.4,142.19,129.3953,128.3953,29.75,123.80833,122.70667
2010-04-30,124.37333,123.39283,125.64799,125.64799,TP,98.05,127.47,140.07,127.4652,126.4652,8.5,124.37333,123.87167
2010-05-01,125.02,124.03053,126.30631,124.03053,SL,98.95,128.63,141.35,-98.9466,-99.9466,50.0,125.02,124.09
2010-05-03,125.13567,124.24668,126.29135,124.24668,SL,88.9,115.57,127.0,-88.8991,-89.8991,1.75,125.13567,124.86133
2010-05-04,124.73167,123.84018,125.89061,123.84018,SL,89.15,115.89,127.36,-89.1491,-90.1491,4.25,124.73167,124.15833
2010-05-05,123.74167,122.7731,125.0008,122.7731,SL,96.86,125.91,138.37,-96.8563,-97.8563,0.75,123.74167,122.03833
2010-05-06,121.21333,120.14245,122.60548,120.14245,SL,107.09,139.21,152.98,-107.088,-108.088,6.0,121.21333,119.04667
2010-05-07,115.58333,114.07494,117.54424,117.54424,TP,150.84,196.09,215.48,196.0905,195.0905,2.75,115.58333,110.45167
2010-05-10,118.446,116.89878,120.45738,120.45738,TP,154.72,201.14,221.03,201.1385,200.1385,6.0,118.446,116.957
2010-05-11,119.63333,117.99038,121.76917,117.99038,SL,164.3,213.58,234.71,-164.2953,-165.2953,4.0,119.63333,116.98667
2010-05-12,117.77667,116.11607,119.93545,116.11607,SL,166.06,215.88,237.23,-166.0599,-167.0599,44.0,117.77667,116.18833
2010-05-13,117.61333,115.97835,119.73881,115.97835,SL,163.5,212.55,233.57,-163.4985,-164.4985,12.75,117.61333,116.80167
2010-05-14,116.89333,115.23538,119.04867,115.23538,SL,165.8,215.53,236.85,-165.7951,-166.7951,9.25,116.89333,115.07167
2010-05-15,114.93833,113.22356,117.16754,113.22356,SL,171.48,222.92,244.97,-171.4775,-172.4775,50.25,114.93833,112.86667
2010-05-17,114.04167,112.53911,115.99499,112.53911,SL,150.26,195.33,214.65,-150.2556,-151.2556,3.75,114.04167,113.78833
2010-05-18,113.98333,112.46585,115.95606,112.46585,SL,151.75,197.27,216.78,-151.7481,-152.7481,18.0,113.98333,113.06167
2010-05-19,112.86333,111.25774,114.9506,111.25774,SL,160.56,208.73,229.37,-160.5589,-161.5589,8.25,112.86333,110.24667
2010-05-20,112.87333,111.21943,115.02341,111.21943,SL,165.39,215.01,236.27,-165.3904,-166.3904,8.0,112.87333,111.63167
2010-05-21,111.96167,110.2124,114.23572,110.2124,SL,174.93,227.4,249.9,-174.9268,-175.9268,90.75,111.96167,110.18333
2010-05-23,113.14,111.49968,115.27241,111.49968,SL,164.03,213.24,234.33,-164.0316,-165.0316,12.5,113.14,113.14
2010-05-24,112.98667,111.43502,115.00381,111.43502,SL,155.17,201.71,221.66,-155.165,-156.165,10.25,112.98667,112.61333
2010-05-25,111.80667,110.25935,113.81818,110.25935,SL,154.73,201.15,221.05,-154.7318,-155.7318,5.5,111.80667,110.41333
2010-05-26,110.72333,109.12979,112.79494,112.79494,TP,159.35,207.16,227.65,207.1609,206.1609,53.25,110.72333,109.48667
2010-05-27,110.10667,108.5117,112.18013,112.18013,TP,159.5,207.35,227.85,207.3462,206.3462,15.75,110.10667,108.71333
2010-05-28,111.61,109.96896,113.74336,109.96896,SL,164.1,213.34,234.43,-164.1044,-165.1044,89.75,111.61,110.46
2010-05-29,112.255,110.61417,114.38807,110.61417,SL,164.08,213.31,234.4,-164.0827,-165.0827,79.25,112.255,110.825
2010-05-30,111.72,110.19563,113.70169,110.19563,SL,152.44,198.17,217.77,-152.4375,-153.4375,35.0,111.72,111.72
2010-05-31,111.925,110.47776,113.80641,110.47776,SL,144.72,188.14,206.75,-144.7241,-145.7241,16.5,111.925,111.695
2010-06-01,112.105,110.69188,113.94205,110.69188,SL,141.31,183.71,201.87,-141.3117,-142.3117,7.25,112.105,111.285
2010-06-02,111.40333,109.9359,113.31099,113.31099,TP,146.74,190.77,209.63,190.7659,189.7659,25.0,111.40333,109.95667
2010-06-03,112.30833,110.84622,114.20908,110.84622,SL,146.21,190.07,208.87,-146.2113,-147.2113,20.25,112.30833,111.56167
2010-06-04,113.00667,111.54749,114.9036,111.54749,SL,145.92,189.69,208.45,-145.9177,-146.9177,11.5,113.00667,111.86833
2010-06-05,110.90167,109.34822,112.92115,109.34822,SL,155.34,201.95,221.92,-155.345,-156.345,46.75,110.90167,108.43833
2010-06-07,109.45833,108.07815,111.25258,108.07815,SL,138.02,179.42,197.17,-138.0186,-139.0186,2.0,109.45833,108.97667
2010-06-08,109.18167,107.78832,110.99302,110.99302,TP,139.34,181.14,199.05,181.1357,180.1357,71.75,109.18167,108.06333
2010-06-09,109.19833,107.81801,110.99276,110.99276,TP,138.03,179.44,197.19,179.4424,178.4424,47.75,109.19833,108.34167
2010-06-10,109.65,108.28202,111.42838,111.42838,TP,136.8,177.84,195.43,177.8376,176.8376,94.5,109.65,108.715
2010-06-11,110.31833,108.94531,112.10326,112.10326,TP,137.3,178.49,196.15,178.4924,177.4924,65.25,110.31833,109.61167
2010-06-15,112.14167,110.97598,113.65706,110.97598,SL,116.57,151.54,166.53,-116.5689,-117.5689,6.75,112.14167,111.42333
2010-06-16,112.20333,111.01166,113.75251,111.01166,SL,119.17,154.92,170.24,-119.1676,-120.1676,151.25,112.20333,111.36167
2010-06-17,112.44833,111.26153,113.99118,111.26153,SL,118.68,154.28,169.54,-118.6806,-119.6806,129.25,112.44833,111.57667
2010-06-18,112.45833,111.27905,113.9914,111.27905,SL,117.93,153.31,168.47,-117.9284,-118.9284,104.75,112.45833,111.73667
2010-06-19,112.35533,111.21673,113.83551,111.21673,SL,113.86,148.02,162.66,-113.8599,-114.8599,81.25,112.35533,111.91967
2010-06-20,112.34,111.28198,113.71543,111.28198,SL,105.8,137.54,151.15,-105.8021,-106.8021,36.25,112.34,112.34
2010-06-21,112.44,111.42055,113.76528,111.42055,SL,101.94,132.53,145.64,-101.9448,-102.9448,33.0,112.44,112.06
2010-06-22,112.465,111.44037,113.79702,111.44037,SL,102.46,133.2,146.38,-102.463,-103.463,9.0,112.465,111.525
2010-06-23,111.38167,110.34797,112.72547,110.34797,SL,103.37,134.38,147.67,-103.3692,-104.3692,13.5,111.38167,110.29833
2010-06-24,110.64667,109.61331,111.99003,109.61331,SL,103.34,134.34,147.62,-103.3357,-104.3357,11.5,110.64667,109.93333
2010-06-25,110.34,109.30695,111.68296,109.30695,SL,103.3,134.3,147.58,-103.3046,-104.3046,98.0,110.34,109.675
2010-06-27,110.38,109.42867,111.61673,109.42867,SL,95.13,123.67,135.9,-95.1328,-96.1328,29.5,110.38,110.38
2010-06-28,110.54667,109.64829,111.71456,109.64829,SL,89.84,116.79,128.34,-89.8376,-90.8376,10.25,110.54667,110.42333
2010-06-29,110.07333,109.17863,111.23645,109.17863,SL,89.47,116.31,127.82,-89.4706,-90.4706,3.25,110.07333,109.34167
2010-06-30,108.37167,107.41337,109.61745,109.61745,TP,95.83,124.58,136.9,124.5788,123.5788,43.75,108.37167,106.88333
2010-07-01,108.34667,107.38507,109.59675,109.59675,TP,96.16,125.01,137.37,125.0078,124.0078,19.75,108.34667,107.57833
2010-07-04,110.23,109.30266,111.43554,109.30266,SL,92.73,120.55,132.48,-92.734,-93.734,26.25,110.23,110.23
2010-07-05,110.11167,109.23332,111.25352,109.23332,SL,87.84,114.19,125.48,-87.8351,-88.8351,24.75,110.11167,109.93333
2010-07-06,109.755,108.88664,110.88387,110.88387,TP,86.84,112.89,124.05,112.887,111.887,43.75,109.755,109.08
2010-07-07,110.21167,109.32008,111.37073,109.32008,SL,89.16,115.91,127.37,-89.1586,-90.1586,7.75,110.21167,109.57833
2010-07-09,111.89333,110.96616,113.09866,110.96616,SL,92.72,120.53,132.45,-92.7176,-93.7176,91.75,111.89333,111.28167
2010-07-10,112.06167,111.14347,113.25533,111.14347,SL,91.82,119.37,131.17,-91.8199,-92.8199,58.0,112.06167,111.45333
2010-07-11,111.98,111.12689,113.08905,111.12689,SL,85.31,110.9,121.87,-85.3114,-86.3114,34.25,111.98,111.98
2010-07-12,112.16833,111.36091,113.21799,111.36091,SL,80.74,104.97,115.35,-80.7427,-81.7427,7.25,112.16833,112.06667
2010-07-13,111.78833,110.97558,112.84491,110.97558,SL,81.28,105.66,116.11,-81.2754,-82.2754,6.25,111.78833,111.18667
2010-07-14,112.22,111.3483,113.35321,113.35321,TP,87.17,113.32,124.53,113.321,112.321,23.25,112.22,111.425
2010-07-15,112.58333,111.7109,113.7175,111.7109,SL,87.24,113.42,124.63,-87.2435,-88.2435,38.0,112.58333,111.88667
2010-07-16,112.71167,111.82355,113.86622,111.82355,SL,88.81,115.46,126.87,-88.8119,-89.8119,12.75,112.71167,112.04333
2010-07-17,112.26667,111.35099,113.45705,111.35099,SL,91.57,119.04,130.81,-91.5682,-92.5682,106.75,112.26667,111.18333
2010-07-19,111.654,110.84446,112.7064,112.7064,TP,80.95,105.24,115.65,105.2404,104.2404,8.0,111.654,111.396
2010-07-20,112.25333,111.42062,113.33587,113.33587,TP,83.27,108.25,118.96,108.2533,107.2533,6.25,112.25333,111.44667
2010-07-21,112.53167,111.66368,113.66005,111.66368,SL,86.8,112.84,124.0,-86.7988,-87.7988,8.0,112.53167,111.71833
2010-07-22,111.45,110.53851,112.63493,110.53851,SL,91.15,118.49,130.21,-91.1488,-92.1488,0.25,111.45,110.075
2010-07-23,111.77833,110.79545,113.05608,113.05608,TP,98.29,127.77,140.41,127.7747,126.7747,65.75,111.77833,110.82167
2010-07-25,112.76,111.84109,113.95459,113.95459,TP,91.89,119.46,131.27,119.4588,118.4588,38.75,112.76,112.76
2010-07-26,113.04667,112.15564,114.205,114.205,TP,89.1,115.83,127.29,115.8335,114.8335,34.5,113.04667,112.78833
2010-07-27,112.83333,111.94295,113.99083,113.99083,TP,89.04,115.75,127.2,115.7497,114.7497,12.25,112.83333,112.19667
2010-07-28,113.72833,112.8198,114.90943,112.8198,SL,90.85,118.11,129.79,-90.8533,-91.8533,38.25,113.72833,113.04167
2010-07-29,113.86,112.93911,115.05715,112.93911,SL,92.09,119.72,131.56,-92.0888,-93.0888,24.5,113.86,112.985
2010-07-30,113.58333,112.67547,114.76355,112.67547,SL,90.79,118.02,129.69,-90.786,-91.786,2.75,113.58333,112.94167
