pair,date,ref_mode,leg_tag,side,size,entry,exit,reason,pips,weighted_pips,open_bar,close_bar
EURJPY,2018-09-14,pivot,BUY1,BUY,144.174194,130.79700000000003,131.924,TIME_EXIT,111.7,16104.2574,118248,118679
EURJPY,2018-09-19,pivot,SELL1,SELL,130.0,131.117,131.0,TIME_EXIT,10.7,1391.0,118368,118799
EURJPY,2018-09-19,pivot,BUY1,BUY,104.154303,131.298,131.0,TIME_EXIT,-30.8,-3207.9525,118374,118799
EURJPY,2018-09-21,pivot,SELL1,SELL,130.0,132.479,130.912,TP,155.7,20241.0,118416,118688
EURJPY,2018-09-21,pivot,BUY1,BUY,142.7433,132.32000000000002,130.912,SL,-141.8,-20241.0,118416,118688
EURJPY,2018-09-25,pivot,SELL1,SELL,130.0,132.546,131.904,TP,63.2,8216.0,118512,118565
EURJPY,2018-09-25,pivot,BUY1,BUY,84.180328,132.87,131.904,SL,-97.6,-8216.0,118518,118565
EURJPY,2018-09-26,pivot,SELL1,SELL,130.0,132.898,132.368,TP,52.0,6760.0,118536,118555
EURJPY,2018-09-26,pivot,BUY1,BUY,122.686025,132.90900000000002,132.368,SL,-55.1,-6760.0,118536,118555
EURJPY,2018-09-29,pivot,SELL1,SELL,130.0,131.906,131.182,TP,71.4,9282.0,118608,118687
EURJPY,2018-09-29,pivot,BUY1,BUY,99.379015,132.10600000000002,131.182,SL,-93.4,-9282.0,118653,118687
EURJPY,2018-10-01,pivot,SELL1,SELL,130.0,132.063,131.906,TP,14.7,1911.0,118656,118670
EURJPY,2018-10-01,pivot,BUY1,BUY,318.5,131.95600000000002,131.906,SL,-6.0,-1911.0,118656,118670
EURJPY,2018-10-05,pivot,SELL1,SELL,130.0,131.192,130.744,TP,43.8,5694.0,118752,118767
EURJPY,2018-10-05,pivot,BUY1,BUY,88.691589,131.376,130.744,SL,-64.2,-5694.0,118765,118767
EURJPY,2018-10-10,pivot,SELL1,SELL,130.0,130.025,129.339,TP,67.6,8788.0,118872,118892
EURJPY,2018-10-10,pivot,BUY1,BUY,125.902579,130.02700000000002,129.339,SL,-69.8,-8788.0,118872,118892
EURJPY,2018-10-12,pivot,SELL1,SELL,130.0,129.899,129.252,TP,63.7,8281.0,118920,118997
EURJPY,2018-10-12,pivot,BUY1,BUY,106.989664,130.01600000000002,129.252,SL,-77.4,-8281.0,118920,118997
EURJPY,2018-10-15,pivot,SELL1,SELL,130.0,129.607,129.388,TP,20.9,2717.0,118992,118992
EURJPY,2018-10-15,pivot,BUY1,BUY,234.224138,129.494,129.388,SL,-11.6,-2717.0,118992,118992
EURJPY,2018-10-16,pivot,SELL1,SELL,130.0,129.54,129.124,TP,40.6,5278.0,119016,119070
EURJPY,2018-10-16,pivot,BUY1,BUY,109.275362,129.597,129.124,SL,-48.3,-5278.0,119016,119070
EURJPY,2018-10-17,pivot,SELL1,SELL,130.0,130.054,129.522,TP,52.2,6786.0,119040,119051
EURJPY,2018-10-17,pivot,BUY1,BUY,116.597938,130.09400000000002,129.522,SL,-58.2,-6786.0,119040,119051
EURJPY,2018-10-20,pivot,SELL1,SELL,130.0,129.558,128.509,TP,103.9,13507.0,119112,119197
EURJPY,2018-10-20,pivot,BUY1,BUY,137.545825,129.48100000000002,128.509,SL,-98.2,-13507.0,119112,119197
EURJPY,2018-10-24,pivot,SELL1,SELL,130.0,128.994,128.21,TP,77.4,10062.0,119208,119223
EURJPY,2018-10-24,pivot,BUY1,BUY,109.967213,129.115,128.21,SL,-91.5,-10062.0,119211,119223
EURJPY,2018-10-27,pivot,SELL1,SELL,130.0,127.567,128.715,TIME_EXIT,-115.8,-15054.0,119280,119711
EURJPY,2018-10-27,pivot,BUY1,BUY,118.251473,127.639,128.715,TIME_EXIT,106.6,12605.6071,119327,119711
EURJPY,2018-10-29,pivot,SELL1,SELL,130.0,127.564,127.441,TP,11.3,1469.0,119328,119329
EURJPY,2018-10-29,pivot,BUY1,BUY,1836.25,127.439,127.441,SL,-0.8,-1469.0,119328,119329
EURJPY,2018-10-30,pivot,SELL1,SELL,130.0,127.773,128.806,TIME_EXIT,-104.3,-13559.0,119352,119783
EURJPY,2018-10-30,pivot,BUY1,BUY,84.165621,128.03400000000002,128.806,TIME_EXIT,76.2,6413.4203,119352,119783
EURJPY,2018-10-31,pivot,SELL1,SELL,130.0,128.277,127.735,TP,53.2,6916.0,119376,119392
EURJPY,2018-10-31,pivot,BUY1,BUY,135.078125,128.23700000000002,127.735,SL,-51.2,-6916.0,119376,119392
EURJPY,2018-11-02,pivot,SELL1,SELL,130.0,128.546,127.615,TP,92.1,11973.0,119424,119687
EURJPY,2018-11-02,pivot,BUY1,BUY,124.71875,128.565,127.615,SL,-96.0,-11973.0,119424,119687
