pair,buy_tp_above_yh_pips,sell_tp_after_buytp_below_yh_pips,sell_sl_above_yh_pips,shared_selltp_buysl_offset_from_yl_pips,traded_days,total_pips,raw_pips_per_day,total_weighted_pips,weighted_pips_per_day_per_100_units
EURJPY,15,30,250,-10,55,-1014.5,-1.3897,-130424.0,-1.7866
EURJPY,15,30,250,0,55,-727.6,-0.9967,-89896.0,-1.2315
EURJPY,15,30,250,10,55,-862.6,-1.1816,-107809.0,-1.4768
EURJPY,15,30,250,20,55,-943.8,-1.2929,-112500.0,-1.5411
EURJPY,15,30,300,-20,55,-1230.1,-1.6851,-164767.0,-2.2571
EURJPY,15,30,300,-10,55,-1035.1,-1.4179,-133102.0,-1.8233
EURJPY,15,30,300,0,55,-748.9,-1.0259,-92665.0,-1.2694
EURJPY,15,30,300,10,55,-883.9,-1.2108,-110578.0,-1.5148
EURJPY,15,30,300,20,55,-965.1,-1.3221,-115269.0,-1.579
EURJPY,15,30,350,-20,55,-1271.3,-1.7415,-170123.0,-2.3305
EURJPY,15,30,350,-10,55,-1026.3,-1.4059,-131958.0,-1.8076
EURJPY,15,30,350,0,55,-740.1,-1.0138,-91521.0,-1.2537
EURJPY,15,30,350,10,55,-875.1,-1.1988,-109434.0,-1.4991
EURJPY,15,30,350,20,55,-956.3,-1.31,-114125.0,-1.5634
EURJPY,15,30,400,-20,55,-1321.3,-1.81,-176623.0,-2.4195
EURJPY,15,30,400,-10,55,-1026.3,-1.4059,-131958.0,-1.8076
EURJPY,15,30,400,0,55,-740.1,-1.0138,-91521.0,-1.2537
EURJPY,15,30,400,10,55,-875.1,-1.1988,-109434.0,-1.4991
EURJPY,15,30,400,20,55,-956.3,-1.31,-114125.0,-1.5634
EURJPY,20,5,150,-20,55,145.0,0.1986,7546.0,0.1034
EURJPY,20,5,150,-10,55,225.0,0.3082,24711.0,0.3385
EURJPY,20,5,150,0,55,100.0,0.137,14869.0,0.2037
EURJPY,20,5,150,10,55,25.0,0.0342,4906.0,0.0672
EURJPY,20,5,150,20,55,-125.0,-0.1712,-9956.0,-0.1364
EURJPY,20,5,200,-20,55,-143.5,-0.1966,-29959.0,-0.4104
EURJPY,20,5,200,-10,55,-13.5,-0.0185,-6294.0,-0.0862
EURJPY,20,5,200,0,55,-138.5,-0.1897,-16136.0,-0.221
EURJPY,20,5,200,10,55,-213.5,-0.2925,-26099.0,-0.3575
EURJPY,20,5,200,20,55,-363.5,-0.4979,-40961.0,-0.5611
EURJPY,20,5,250,-20,55,-223.3,-0.3059,-40333.0,-0.5525
EURJPY,20,5,250,-10,55,-43.3,-0.0593,-10168.0,-0.1393
EURJPY,20,5,250,0,55,-168.3,-0.2305,-20010.0,-0.2741
EURJPY,20,5,250,10,55,-243.3,-0.3333,-29973.0,-0.4106
EURJPY,20,5,250,20,55,-393.3,-0.5388,-44835.0,-0.6142
EURJPY,20,5,300,-20,55,-275.0,-0.3767,-47054.0,-0.6446
EURJPY,20,5,300,-10,55,-45.0,-0.0616,-10389.0,-0.1423
EURJPY,20,5,300,0,55,-170.0,-0.2329,-20231.0,-0.2771
EURJPY,20,5,300,10,55,-245.0,-0.3356,-30194.0,-0.4136
EURJPY,20,5,300,20,55,-395.0,-0.5411,-45056.0,-0.6172
EURJPY,20,5,350,-20,55,-325.0,-0.4452,-53554.0,-0.7336
EURJPY,20,5,350,-10,55,-45.0,-0.0616,-10389.0,-0.1423
EURJPY,20,5,350,0,55,-170.0,-0.2329,-20231.0,-0.2771
EURJPY,20,5,350,10,55,-245.0,-0.3356,-30194.0,-0.4136
EURJPY,20,5,350,20,55,-395.0,-0.5411,-45056.0,-0.6172
EURJPY,20,5,400,-20,55,-375.0,-0.5137,-60054.0,-0.8227
EURJPY,20,5,400,-10,55,-45.0,-0.0616,-10389.0,-0.1423
EURJPY,20,5,400,0,55,-170.0,-0.2329,-20231.0,-0.2771
EURJPY,20,5,400,10,55,-245.0,-0.3356,-30194.0,-0.4136
EURJPY,20,5,400,20,55,-395.0,-0.5411,-45056.0,-0.6172
EURJPY,20,10,150,-20,55,-310.0,-0.4247,-51604.0,-0.7069
EURJPY,20,10,150,-10,55,-240.0,-0.3288,-35739.0,-0.4896
EURJPY,20,10,150,0,55,-70.0,-0.0959,-7231.0,-0.0991
EURJPY,20,10,150,10,55,-160.0,-0.2192,-19144.0,-0.2622
EURJPY,20,10,150,20,55,-340.0,-0.4658,-37906.0,-0.5193
EURJPY,20,10,200,-20,55,-798.5,-1.0938,-115109.0,-1.5768
EURJPY,20,10,200,-10,55,-678.5,-0.9295,-92744.0,-1.2705
EURJPY,20,10,200,0,55,-408.5,-0.5596,-51236.0,-0.7019
EURJPY,20,10,200,10,55,-498.5,-0.6829,-63149.0,-0.8651
EURJPY,20,10,200,20,55,-678.5,-0.9295,-81911.0,-1.1221
EURJPY,20,10,250,-20,55,-889.4,-1.2184,-126926.0,-1.7387
EURJPY,20,10,250,-10,55,-719.4,-0.9855,-98061.0,-1.3433
EURJPY,20,10,250,0,55,-442.5,-0.6062,-55656.0,-0.7624
EURJPY,20,10,250,10,55,-532.5,-0.7295,-67569.0,-0.9256
EURJPY,20,10,250,20,55,-712.5,-0.976,-86331.0,-1.1826
EURJPY,20,10,300,-20,55,-990.4,-1.3567,-140056.0,-1.9186
EURJPY,20,10,300,-10,55,-770.4,-1.0553,-104691.0,-1.4341
EURJPY,20,10,300,0,55,-494.2,-0.677,-62377.0,-0.8545
EURJPY,20,10,300,10,55,-584.2,-0.8003,-74290.0,-1.0177
EURJPY,20,10,300,20,55,-764.2,-1.0468,-93052.0,-1.2747
EURJPY,20,10,350,-20,55,-1031.6,-1.4132,-145412.0,-1.9919
EURJPY,20,10,350,-10,55,-761.6,-1.0433,-103547.0,-1.4185
EURJPY,20,10,350,0,55,-485.4,-0.6649,-61233.0,-0.8388
EURJPY,20,10,350,10,55,-575.4,-0.7882,-73146.0,-1.002
EURJPY,20,10,350,20,55,-755.4,-1.0348,-91908.0,-1.259
EURJPY,20,10,400,-20,55,-1081.6,-1.4816,-151912.0,-2.081
EURJPY,20,10,400,-10,55,-761.6,-1.0433,-103547.0,-1.4185
EURJPY,20,10,400,0,55,-485.4,-0.6649,-61233.0,-0.8388
EURJPY,20,10,400,10,55,-575.4,-0.7882,-73146.0,-1.002
EURJPY,20,10,400,20,55,-755.4,-1.0348,-91908.0,-1.259
EURJPY,20,15,150,-20,55,-211.5,-0.2897,-38799.0,-0.5315
EURJPY,20,15,150,-10,55,-151.5,-0.2075,-24234.0,-0.332
EURJPY,20,15,150,0,55,3.5,0.0048,2324.0,0.0318
EURJPY,20,15,150,10,55,-35.0,-0.0479,-2894.0,-0.0396
EURJPY,20,15,150,20,55,-245.0,-0.3356,-25556.0,-0.3501
EURJPY,20,15,200,-20,55,-700.0,-0.9589,-102304.0,-1.4014
EURJPY,20,15,200,-10,55,-590.0,-0.8082,-81239.0,-1.1129
EURJPY,20,15,200,0,55,-335.0,-0.4589,-41681.0,-0.571
EURJPY,20,15,200,10,55,-373.5,-0.5116,-46899.0,-0.6425
EURJPY,20,15,200,20,55,-583.5,-0.7993,-69561.0,-0.9529
EURJPY,20,15,250,-20,55,-790.9,-1.0834,-114121.0,-1.5633
EURJPY,20,15,250,-10,55,-630.9,-0.8642,-86556.0,-1.1857
EURJPY,20,15,250,0,55,-369.0,-0.5055,-46101.0,-0.6315
EURJPY,20,15,250,10,55,-407.5,-0.5582,-51319.0,-0.703
EURJPY,20,15,250,20,55,-617.5,-0.8459,-73981.0,-1.0134
EURJPY,20,15,300,-20,55,-891.9,-1.2218,-127251.0,-1.7432
EURJPY,20,15,300,-10,55,-681.9,-0.9341,-93186.0,-1.2765
EURJPY,20,15,300,0,55,-420.7,-0.5763,-52822.0,-0.7236
EURJPY,20,15,300,10,55,-459.2,-0.629,-58040.0,-0.7951
EURJPY,20,15,300,20,55,-669.2,-0.9167,-80702.0,-1.1055
EURJPY,20,15,350,-20,55,-933.1,-1.2782,-132607.0,-1.8165
EURJPY,20,15,350,-10,55,-673.1,-0.9221,-92042.0,-1.2608
EURJPY,20,15,350,0,55,-411.9,-0.5642,-51678.0,-0.7079
EURJPY,20,15,350,10,55,-450.4,-0.617,-56896.0,-0.7794
EURJPY,20,15,350,20,55,-660.4,-0.9047,-79558.0,-1.0898
EURJPY,20,15,400,-20,55,-983.1,-1.3467,-139107.0,-1.9056
EURJPY,20,15,400,-10,55,-673.1,-0.9221,-92042.0,-1.2608
EURJPY,20,15,400,0,55,-411.9,-0.5642,-51678.0,-0.7079
EURJPY,20,15,400,10,55,-450.4,-0.617,-56896.0,-0.7794
EURJPY,20,15,400,20,55,-660.4,-0.9047,-79558.0,-1.0898
EURJPY,20,20,150,-20,55,-561.5,-0.7692,-84299.0,-1.1548
EURJPY,20,20,150,-10,55,-511.5,-0.7007,-71034.0,-0.9731
EURJPY,20,20,150,0,55,-371.5,-0.5089,-46426.0,-0.636
EURJPY,20,20,150,10,55,-420.0,-0.5753,-52944.0,-0.7253
EURJPY,20,20,150,20,55,-490.0,-0.6712,-57406.0,-0.7864
EURJPY,20,20,200,-20,55,-848.6,-1.1625,-121622.0,-1.6661
EURJPY,20,20,200,-10,55,-748.6,-1.0255,-101857.0,-1.3953
EURJPY,20,20,200,0,55,-508.6,-0.6967,-64249.0,-0.8801
EURJPY,20,20,200,10,55,-557.1,-0.7632,-70767.0,-0.9694
EURJPY,20,20,200,20,55,-577.1,-0.7905,-68729.0,-0.9415
EURJPY,20,20,250,-20,55,-943.3,-1.2922,-133933.0,-1.8347
EURJPY,20,20,250,-10,55,-793.3,-1.0867,-107668.0,-1.4749
EURJPY,20,20,250,0,55,-546.4,-0.7485,-69163.0,-0.9474
EURJPY,20,20,250,10,55,-594.9,-0.8149,-75681.0,-1.0367
EURJPY,20,20,250,20,55,-611.1,-0.8371,-73149.0,-1.002
EURJPY,20,20,300,-20,55,-1044.3,-1.4305,-147063.0,-2.0146
EURJPY,20,20,300,-10,55,-844.3,-1.1566,-114298.0,-1.5657
EURJPY,20,20,300,0,55,-598.1,-0.8193,-75884.0,-1.0395
EURJPY,20,20,300,10,55,-646.6,-0.8858,-82402.0,-1.1288
EURJPY,20,20,300,20,55,-662.8,-0.9079,-79870.0,-1.0941
EURJPY,20,20,350,-20,55,-1085.5,-1.487,-152419.0,-2.0879
EURJPY,20,20,350,-10,55,-835.5,-1.1445,-113154.0,-1.5501
EURJPY,20,20,350,0,55,-589.3,-0.8073,-74740.0,-1.0238
EURJPY,20,20,350,10,55,-637.8,-0.8737,-81258.0,-1.1131
EURJPY,20,20,350,20,55,-654.0,-0.8959,-78726.0,-1.0784
EURJPY,20,20,400,-20,55,-1135.5,-1.5555,-158919.0,-2.177
EURJPY,20,20,400,-10,55,-835.5,-1.1445,-113154.0,-1.5501
EURJPY,20,20,400,0,55,-589.3,-0.8073,-74740.0,-1.0238
EURJPY,20,20,400,10,55,-637.8,-0.8737,-81258.0,-1.1131
EURJPY,20,20,400,20,55,-654.0,-0.8959,-78726.0,-1.0784
EURJPY,20,25,150,-20,55,-864.2,-1.1838,-123650.0,-1.6938
EURJPY,20,25,150,-10,55,-824.2,-1.129,-111685.0,-1.5299
EURJPY,20,25,150,0,55,-524.2,-0.7181,-66277.0,-0.9079
EURJPY,20,25,150,10,55,-582.7,-0.7982,-74095.0,-1.015
EURJPY,20,25,150,20,55,-677.7,-0.9284,-81807.0,-1.1206
EURJPY,20,25,200,-20,55,-1021.3,-1.399,-144073.0,-1.9736
EURJPY,20,25,200,-10,55,-931.3,-1.2758,-125608.0,-1.7207
EURJPY,20,25,200,0,55,-706.3,-0.9675,-89950.0,-1.2322
EURJPY,20,25,200,10,55,-764.8,-1.0477,-97768.0,-1.3393
EURJPY,20,25,200,20,55,-809.8,-1.1093,-98980.0,-1.3559
EURJPY,20,25,250,-20,55,-1166.0,-1.5973,-162884.0,-2.2313
EURJPY,20,25,250,-10,55,-1026.0,-1.4055,-137919.0,-1.8893
EURJPY,20,25,250,0,55,-794.1,-1.0878,-101364.0,-1.3885
EURJPY,20,25,250,10,55,-852.6,-1.1679,-109182.0,-1.4956
EURJPY,20,25,250,20,55,-893.8,-1.2244,-109900.0,-1.5055
EURJPY,20,25,300,-20,55,-1236.6,-1.694,-172062.0,-2.357
EURJPY,20,25,300,-10,55,-1046.6,-1.4337,-140597.0,-1.926
EURJPY,20,25,300,0,55,-815.4,-1.117,-104133.0,-1.4265
EURJPY,20,25,300,10,55,-873.9,-1.1971,-111951.0,-1.5336
EURJPY,20,25,300,20,55,-915.1,-1.2536,-112669.0,-1.5434
EURJPY,20,25,350,-20,55,-1277.8,-1.7504,-177418.0,-2.4304
EURJPY,20,25,350,-10,55,-1037.8,-1.4216,-139453.0,-1.9103
EURJPY,20,25,350,0,55,-806.6,-1.1049,-102989.0,-1.4108
EURJPY,20,25,350,10,55,-865.1,-1.1851,-110807.0,-1.5179
EURJPY,20,25,350,20,55,-906.3,-1.2415,-111525.0,-1.5277
EURJPY,20,25,400,-20,55,-1327.8,-1.8189,-183918.0,-2.5194
EURJPY,20,25,400,-10,55,-1037.8,-1.4216,-139453.0,-1.9103
EURJPY,20,25,400,0,55,-806.6,-1.1049,-102989.0,-1.4108
EURJPY,20,25,400,10,55,-865.1,-1.1851,-110807.0,-1.5179
EURJPY,20,25,400,20,55,-906.3,-1.2415,-111525.0,-1.5277
EURJPY,20,30,150,-20,55,-734.2,-1.0058,-106750.0,-1.4623
EURJPY,20,30,150,-10,55,-704.2,-0.9647,-96085.0,-1.3162
EURJPY,20,30,150,0,55,-414.2,-0.5674,-51977.0,-0.712
EURJPY,20,30,150,10,55,-482.7,-0.6612,-61095.0,-0.8369
EURJPY,20,30,150,20,55,-602.7,-0.8256,-72057.0,-0.9871
EURJPY,20,30,200,-20,55,-881.3,-1.2073,-125873.0,-1.7243
EURJPY,20,30,200,-10,55,-801.3,-1.0977,-108708.0,-1.4892
EURJPY,20,30,200,0,55,-591.3,-0.81,-75000.0,-1.0274
EURJPY,20,30,200,10,55,-659.8,-0.9038,-84118.0,-1.1523
EURJPY,20,30,200,20,55,-729.8,-0.9997,-88580.0,-1.2134
EURJPY,20,30,250,-20,55,-1026.0,-1.4055,-144684.0,-1.982
EURJPY,20,30,250,-10,55,-896.0,-1.2274,-121019.0,-1.6578
EURJPY,20,30,250,0,55,-679.1,-0.9303,-86414.0,-1.1838
EURJPY,20,30,250,10,55,-747.6,-1.0241,-95532.0,-1.3087
EURJPY,20,30,250,20,55,-813.8,-1.1148,-99500.0,-1.363
EURJPY,20,30,300,-20,55,-1096.6,-1.5022,-153862.0,-2.1077
EURJPY,20,30,300,-10,55,-916.6,-1.2556,-123697.0,-1.6945
EURJPY,20,30,300,0,55,-700.4,-0.9595,-89183.0,-1.2217
EURJPY,20,30,300,10,55,-768.9,-1.0533,-98301.0,-1.3466
EURJPY,20,30,300,20,55,-835.1,-1.144,-102269.0,-1.4009
EURJPY,20,30,350,-20,55,-1137.8,-1.5586,-159218.0,-2.1811
EURJPY,20,30,350,-10,55,-907.8,-1.2436,-122553.0,-1.6788
EURJPY,20,30,350,0,55,-691.6,-0.9474,-88039.0,-1.206
EURJPY,20,30,350,10,55,-760.1,-1.0412,-97157.0,-1.3309
EURJPY,20,30,350,20,55,-826.3,-1.1319,-101125.0,-1.3853
EURJPY,20,30,400,-20,55,-1187.8,-1.6271,-165718.0,-2.2701
EURJPY,20,30,400,-10,55,-907.8,-1.2436,-122553.0,-1.6788
EURJPY,20,30,400,0,55,-691.6,-0.9474,-88039.0,-1.206
EURJPY,20,30,400,10,55,-760.1,-1.0412,-97157.0,-1.3309
EURJPY,20,30,400,20,55,-826.3,-1.1319,-101125.0,-1.3853
EURJPY,25,5,150,-20,55,175.0,0.2397,7639.0,0.1046
EURJPY,25,5,150,-10,55,240.0,0.3288,23004.0,0.3151
EURJPY,25,5,150,0,55,90.0,0.1233,10362.0,0.1419
EURJPY,25,5,150,10,55,0.0,0.0,-1401.0,-0.0192
EURJPY,25,5,150,20,55,-180.0,-0.2466,-19563.0,-0.268
EURJPY,25,5,200,-20,55,-163.5,-0.224,-36366.0,-0.4982
EURJPY,25,5,200,-10,55,-48.5,-0.0664,-14501.0,-0.1986
EURJPY,25,5,200,0,55,-198.5,-0.2719,-27143.0,-0.3718
EURJPY,25,5,200,10,55,-288.5,-0.3952,-38906.0,-0.533
EURJPY,25,5,200,20,55,-468.5,-0.6418,-57068.0,-0.7818
EURJPY,25,5,250,-20,55,-293.3,-0.4018,-53240.0,-0.7293
EURJPY,25,5,250,-10,55,-128.3,-0.1758,-24875.0,-0.3408
EURJPY,25,5,250,0,55,-278.3,-0.3812,-37517.0,-0.5139
EURJPY,25,5,250,10,55,-368.3,-0.5045,-49280.0,-0.6751
EURJPY,25,5,250,20,55,-548.3,-0.7511,-67442.0,-0.9239
EURJPY,25,5,300,-20,55,-314.6,-0.431,-56009.0,-0.7672
EURJPY,25,5,300,-10,55,-99.6,-0.1364,-21144.0,-0.2896
EURJPY,25,5,300,0,55,-249.6,-0.3419,-33786.0,-0.4628
EURJPY,25,5,300,10,55,-339.6,-0.4652,-45549.0,-0.624
EURJPY,25,5,300,20,55,-519.6,-0.7118,-63711.0,-0.8728
EURJPY,25,5,350,-20,55,-364.6,-0.4995,-62509.0,-0.8563
EURJPY,25,5,350,-10,55,-99.6,-0.1364,-21144.0,-0.2896
EURJPY,25,5,350,0,55,-249.6,-0.3419,-33786.0,-0.4628
EURJPY,25,5,350,10,55,-339.6,-0.4652,-45549.0,-0.624
EURJPY,25,5,350,20,55,-519.6,-0.7118,-63711.0,-0.8728
EURJPY,25,5,400,-20,55,-414.6,-0.5679,-69009.0,-0.9453
EURJPY,25,5,400,-10,55,-99.6,-0.1364,-21144.0,-0.2896
EURJPY,25,5,400,0,55,-249.6,-0.3419,-33786.0,-0.4628
EURJPY,25,5,400,10,55,-339.6,-0.4652,-45549.0,-0.624
EURJPY,25,5,400,20,55,-519.6,-0.7118,-63711.0,-0.8728
EURJPY,25,10,150,-20,55,-290.0,-0.3973,-52811.0,-0.7234
EURJPY,25,10,150,-10,55,-235.0,-0.3219,-38746.0,-0.5308
EURJPY,25,10,150,0,55,-90.0,-0.1233,-13038.0,-0.1786
EURJPY,25,10,150,10,55,-195.0,-0.2671,-26751.0,-0.3665
EURJPY,25,10,150,20,55,-405.0,-0.5548,-48813.0,-0.6687
EURJPY,25,10,200,-20,55,-828.5,-1.1349,-122816.0,-1.6824
EURJPY,25,10,200,-10,55,-723.5,-0.9911,-102251.0,-1.4007
EURJPY,25,10,200,0,55,-478.5,-0.6555,-63543.0,-0.8705
EURJPY,25,10,200,10,55,-583.5,-0.7993,-77256.0,-1.0583
EURJPY,25,10,200,20,55,-793.5,-1.087,-99318.0,-1.3605
EURJPY,25,10,250,-20,55,-969.4,-1.3279,-141133.0,-1.9333
EURJPY,25,10,250,-10,55,-814.4,-1.1156,-114068.0,-1.5626
EURJPY,25,10,250,0,55,-562.5,-0.7705,-74463.0,-1.02
EURJPY,25,10,250,10,55,-667.5,-0.9144,-88176.0,-1.2079
EURJPY,25,10,250,20,55,-877.5,-1.2021,-110238.0,-1.5101
EURJPY,25,10,300,-20,55,-1040.0,-1.4247,-150311.0,-2.0591
EURJPY,25,10,300,-10,55,-835.0,-1.1438,-116746.0,-1.5993
EURJPY,25,10,300,0,55,-583.8,-0.7997,-77232.0,-1.058
EURJPY,25,10,300,10,55,-688.8,-0.9436,-90945.0,-1.2458
EURJPY,25,10,300,20,55,-898.8,-1.2312,-113007.0,-1.548
EURJPY,25,10,350,-20,55,-1081.2,-1.4811,-155667.0,-2.1324
EURJPY,25,10,350,-10,55,-826.2,-1.1318,-115602.0,-1.5836
EURJPY,25,10,350,0,55,-575.0,-0.7877,-76088.0,-1.0423
EURJPY,25,10,350,10,55,-680.0,-0.9315,-89801.0,-1.2302
EURJPY,25,10,350,20,55,-890.0,-1.2192,-111863.0,-1.5324
EURJPY,25,10,400,-20,55,-1131.2,-1.5496,-162167.0,-2.2215
EURJPY,25,10,400,-10,55,-826.2,-1.1318,-115602.0,-1.5836
EURJPY,25,10,400,0,55,-575.0,-0.7877,-76088.0,-1.0423
EURJPY,25,10,400,10,55,-680.0,-0.9315,-89801.0,-1.2302
EURJPY,25,10,400,20,55,-890.0,-1.2192,-111863.0,-1.5324
EURJPY,25,15,150,-20,55,-201.5,-0.276,-41306.0,-0.5658
EURJPY,25,15,150,-10,55,-156.5,-0.2144,-28541.0,-0.391
EURJPY,25,15,150,0,55,-26.5,-0.0363,-4783.0,-0.0655
EURJPY,25,15,150,10,55,-80.0,-0.1096,-11801.0,-0.1617
EURJPY,25,15,150,20,55,-320.0,-0.4384,-37763.0,-0.5173
EURJPY,25,15,200,-20,55,-740.0,-1.0137,-111311.0,-1.5248
EURJPY,25,15,200,-10,55,-645.0,-0.8836,-92046.0,-1.2609
EURJPY,25,15,200,0,55,-415.0,-0.5685,-55288.0,-0.7574
EURJPY,25,15,200,10,55,-468.5,-0.6418,-62306.0,-0.8535
EURJPY,25,15,200,20,55,-708.5,-0.9705,-88268.0,-1.2092
EURJPY,25,15,250,-20,55,-880.9,-1.2067,-129628.0,-1.7757
EURJPY,25,15,250,-10,55,-735.9,-1.0081,-103863.0,-1.4228
EURJPY,25,15,250,0,55,-499.0,-0.6836,-66208.0,-0.907
EURJPY,25,15,250,10,55,-552.5,-0.7568,-73226.0,-1.0031
EURJPY,25,15,250,20,55,-792.5,-1.0856,-99188.0,-1.3587
EURJPY,25,15,300,-20,55,-951.5,-1.3034,-138806.0,-1.9015
EURJPY,25,15,300,-10,55,-756.5,-1.0363,-106541.0,-1.4595
EURJPY,25,15,300,0,55,-520.3,-0.7127,-68977.0,-0.9449
EURJPY,25,15,300,10,55,-573.8,-0.786,-75995.0,-1.041
EURJPY,25,15,300,20,55,-813.8,-1.1148,-101957.0,-1.3967
EURJPY,25,15,350,-20,55,-992.7,-1.3599,-144162.0,-1.9748
EURJPY,25,15,350,-10,55,-747.7,-1.0242,-105397.0,-1.4438
EURJPY,25,15,350,0,55,-511.5,-0.7007,-67833.0,-0.9292
EURJPY,25,15,350,10,55,-565.0,-0.774,-74851.0,-1.0254
EURJPY,25,15,350,20,55,-805.0,-1.1027,-100813.0,-1.381
EURJPY,25,15,400,-20,55,-1042.7,-1.4284,-150662.0,-2.0639
EURJPY,25,15,400,-10,55,-747.7,-1.0242,-105397.0,-1.4438
EURJPY,25,15,400,0,55,-511.5,-0.7007,-67833.0,-0.9292
EURJPY,25,15,400,10,55,-565.0,-0.774,-74851.0,-1.0254
EURJPY,25,15,400,20,55,-805.0,-1.1027,-100813.0,-1.381
EURJPY,25,20,150,-20,55,-561.5,-0.7692,-88106.0,-1.2069
EURJPY,25,20,150,-10,55,-526.5,-0.7212,-76641.0,-1.0499
EURJPY,25,20,150,0,55,-411.5,-0.5637,-54833.0,-0.7511
EURJPY,25,20,150,10,55,-475.0,-0.6507,-63151.0,-0.8651
EURJPY,25,20,150,20,55,-575.0,-0.7877,-70913.0,-0.9714
EURJPY,25,20,200,-20,55,-898.6,-1.231,-131929.0,-1.8072
EURJPY,25,20,200,-10,55,-813.6,-1.1145,-113964.0,-1.5612
EURJPY,25,20,200,0,55,-598.6,-0.82,-79156.0,-1.0843
EURJPY,25,20,200,10,55,-662.1,-0.907,-87474.0,-1.1983
EURJPY,25,20,200,20,55,-712.1,-0.9755,-88736.0,-1.2156
EURJPY,25,20,250,-20,55,-1043.3,-1.4292,-150740.0,-2.0649
EURJPY,25,20,250,-10,55,-908.3,-1.2442,-126275.0,-1.7298
EURJPY,25,20,250,0,55,-686.4,-0.9403,-90570.0,-1.2407
EURJPY,25,20,250,10,55,-749.9,-1.0273,-98888.0,-1.3546
EURJPY,25,20,250,20,55,-796.1,-1.0905,-99656.0,-1.3652
EURJPY,25,20,300,-20,55,-1113.9,-1.5259,-159918.0,-2.1907
EURJPY,25,20,300,-10,55,-928.9,-1.2725,-128953.0,-1.7665
EURJPY,25,20,300,0,55,-707.7,-0.9695,-93339.0,-1.2786
EURJPY,25,20,300,10,55,-771.2,-1.0564,-101657.0,-1.3926
EURJPY,25,20,300,20,55,-817.4,-1.1197,-102425.0,-1.4031
EURJPY,25,20,350,-20,55,-1155.1,-1.5823,-165274.0,-2.264
EURJPY,25,20,350,-10,55,-920.1,-1.2604,-127809.0,-1.7508
EURJPY,25,20,350,0,55,-698.9,-0.9574,-92195.0,-1.2629
EURJPY,25,20,350,10,55,-762.4,-1.0444,-100513.0,-1.3769
EURJPY,25,20,350,20,55,-808.6,-1.1077,-101281.0,-1.3874
EURJPY,25,20,400,-20,55,-1205.1,-1.6508,-171774.0,-2.3531
EURJPY,25,20,400,-10,55,-920.1,-1.2604,-127809.0,-1.7508
EURJPY,25,20,400,0,55,-698.9,-0.9574,-92195.0,-1.2629
EURJPY,25,20,400,10,55,-762.4,-1.0444,-100513.0,-1.3769
EURJPY,25,20,400,20,55,-808.6,-1.1077,-101281.0,-1.3874
EURJPY,25,25,150,-20,55,-699.2,-0.9578,-106007.0,-1.4522
EURJPY,25,25,150,-10,55,-674.2,-0.9236,-95842.0,-1.3129
EURJPY,25,25,150,0,55,-399.2,-0.5468,-53234.0,-0.7292
EURJPY,25,25,150,10,55,-472.7,-0.6475,-62852.0,-0.861
EURJPY,25,25,150,20,55,-597.7,-0.8188,-73864.0,-1.0118
EURJPY,25,25,200,-20,55,-856.3,-1.173,-126430.0,-1.7319
EURJPY,25,25,200,-10,55,-781.3,-1.0703,-109765.0,-1.5036
EURJPY,25,25,200,0,55,-581.3,-0.7963,-76907.0,-1.0535
EURJPY,25,25,200,10,55,-654.8,-0.897,-86525.0,-1.1853
EURJPY,25,25,200,20,55,-729.8,-0.9997,-91037.0,-1.2471
EURJPY,25,25,250,-20,55,-1001.0,-1.3712,-145241.0,-1.9896
EURJPY,25,25,250,-10,55,-876.0,-1.2,-122076.0,-1.6723
EURJPY,25,25,250,0,55,-669.1,-0.9166,-88321.0,-1.2099
EURJPY,25,25,250,10,55,-742.6,-1.0173,-97939.0,-1.3416
EURJPY,25,25,250,20,55,-813.8,-1.1148,-101957.0,-1.3967
EURJPY,25,25,300,-20,55,-1071.6,-1.4679,-154419.0,-2.1153
EURJPY,25,25,300,-10,55,-896.6,-1.2282,-124754.0,-1.709
EURJPY,25,25,300,0,55,-690.4,-0.9458,-91090.0,-1.2478
EURJPY,25,25,300,10,55,-763.9,-1.0464,-100708.0,-1.3796
EURJPY,25,25,300,20,55,-835.1,-1.144,-104726.0,-1.4346
EURJPY,25,25,350,-20,55,-1112.8,-1.5244,-159775.0,-2.1887
EURJPY,25,25,350,-10,55,-887.8,-1.2162,-123610.0,-1.6933
EURJPY,25,25,350,0,55,-681.6,-0.9337,-89946.0,-1.2321
EURJPY,25,25,350,10,55,-755.1,-1.0344,-99564.0,-1.3639
EURJPY,25,25,350,20,55,-826.3,-1.1319,-103582.0,-1.4189
EURJPY,25,25,400,-20,55,-1162.8,-1.5929,-166275.0,-2.2777
EURJPY,25,25,400,-10,55,-887.8,-1.2162,-123610.0,-1.6933
EURJPY,25,25,400,0,55,-681.6,-0.9337,-89946.0,-1.2321
EURJPY,25,25,400,10,55,-755.1,-1.0344,-99564.0,-1.3639
EURJPY,25,25,400,20,55,-826.3,-1.1319,-103582.0,-1.4189
EURJPY,25,30,150,-20,55,-574.2,-0.7866,-89757.0,-1.2295
EURJPY,25,30,150,-10,55,-559.2,-0.766,-80892.0,-1.1081
EURJPY,25,30,150,0,55,-294.2,-0.403,-39584.0,-0.5422
EURJPY,25,30,150,10,55,-377.7,-0.5174,-50502.0,-0.6918
EURJPY,25,30,150,20,55,-527.7,-0.7229,-64764.0,-0.8872
