pair,date,ref_mode,leg_tag,side,size,entry,exit,reason,pips,weighted_pips,open_bar,close_bar
USDJPY,2016-10-06,pivot,BUY1,BUY,100.0,103.449,103.867,TP,41.8,4180.0,115488,115500
USDJPY,2016-10-06,pivot,SELL1,SELL,130.0,103.449,103.917,TIME_EXIT,-46.8,-6084.0,115488,115919
USDJPY,2016-10-07,pivot,BUY1,BUY,100.0,103.756,103.348,SL,-40.8,-4080.0,115512,115524
USDJPY,2016-10-07,pivot,SELL1,SELL,130.0,103.756,103.348,TP,40.8,5304.0,115512,115524
USDJPY,2016-10-15,pivot,BUY1,BUY,100.0,104.077,103.633,SL,-44.4,-4440.0,115704,115806
USDJPY,2016-10-15,pivot,SELL1,SELL,130.0,104.077,103.633,TP,44.4,5772.0,115704,115806
USDJPY,2016-11-04,pivot,BUY1,BUY,100.0,103.062,103.644,TP,58.2,5820.0,116184,116254
USDJPY,2016-11-04,pivot,SELL1,SELL,130.0,103.062,102.548,TP,51.4,6682.0,116184,116306
USDJPY,2016-11-07,pivot,BUY1,BUY,100.0,104.157,104.683,TP,52.6,5260.0,116256,116291
USDJPY,2016-11-07,pivot,SELL1,SELL,130.0,104.157,103.094,TP,106.3,13819.0,116256,116306
USDJPY,2016-11-09,pivot,BUY1,BUY,100.0,104.986,105.441,TP,45.5,4550.0,116304,116305
USDJPY,2016-11-09,pivot,SELL1,SELL,130.0,104.986,104.296,TP,69.0,8970.0,116304,116306
USDJPY,2016-11-12,pivot,BUY1,BUY,100.0,106.635,107.134,TP,49.9,4990.0,116376,116424
USDJPY,2016-11-12,pivot,SELL1,SELL,130.0,106.635,109.934,SL,-329.9,-42887.0,116376,116514
USDJPY,2016-11-15,pivot,BUY1,BUY,100.0,108.214,108.742,TP,52.8,5280.0,116448,116461
USDJPY,2016-11-15,pivot,SELL1,SELL,130.0,108.214,111.542,SL,-332.8,-43264.0,116448,116653
USDJPY,2016-11-16,pivot,BUY1,BUY,100.0,108.991,109.535,TP,54.4,5440.0,116472,116480
USDJPY,2016-11-16,pivot,SELL1,SELL,130.0,108.991,112.335,SL,-334.4,-43472.0,116472,116654
USDJPY,2016-11-23,pivot,BUY1,BUY,100.0,110.978,111.556,TP,57.8,5780.0,116640,116653
USDJPY,2016-11-23,pivot,SELL1,SELL,130.0,110.978,114.356,SL,-337.8,-43914.0,116640,116824
USDJPY,2016-11-24,pivot,BUY1,BUY,100.0,112.556,113.172,TP,61.6,6160.0,116664,116671
USDJPY,2016-11-24,pivot,SELL1,SELL,130.0,112.556,115.417,TIME_EXIT,-286.1,-37193.0,116664,117095
USDJPY,2016-11-25,pivot,BUY1,BUY,100.0,113.266,113.73100000000001,TP,46.5,4650.0,116688,116688
USDJPY,2016-11-25,pivot,SELL1,SELL,130.0,113.266,112.414,TP,85.2,11076.0,116688,116760
USDJPY,2016-12-09,pivot,BUY1,BUY,100.0,114.06,114.57600000000001,TP,51.6,5160.0,117024,117034
USDJPY,2016-12-09,pivot,SELL1,SELL,130.0,114.06,117.376,SL,-331.6,-43108.0,117024,117164
USDJPY,2016-12-14,pivot,BUY1,BUY,100.0,115.217,114.777,SL,-44.0,-4400.0,117144,117157
USDJPY,2016-12-14,pivot,SELL1,SELL,130.0,115.217,114.777,TP,44.0,5720.0,117144,117157
USDJPY,2016-12-16,pivot,BUY1,BUY,100.0,118.252,117.192,SL,-106.0,-10600.0,117192,117269
USDJPY,2016-12-16,pivot,SELL1,SELL,130.0,118.252,117.192,TP,106.0,13780.0,117192,117269
USDJPY,2016-12-21,pivot,BUY1,BUY,100.0,117.832,116.996,SL,-83.6,-8360.0,117312,117502
USDJPY,2016-12-21,pivot,SELL1,SELL,130.0,117.832,116.996,TP,83.6,10868.0,117312,117502
USDJPY,2016-12-22,pivot,BUY1,BUY,100.0,117.617,117.108,SL,-50.9,-5090.0,117336,117432
USDJPY,2016-12-22,pivot,SELL1,SELL,130.0,117.617,117.108,TP,50.9,6617.0,117336,117432
USDJPY,2016-12-31,pivot,BUY1,BUY,100.0,116.929,117.394,TP,46.5,4650.0,117552,117608
USDJPY,2016-12-31,pivot,SELL1,SELL,130.0,116.929,116.116,TP,81.3,10569.0,117552,117677
USDJPY,2017-01-07,pivot,BUY1,BUY,100.0,116.942,115.244,SL,-169.8,-16980.0,117720,117762
USDJPY,2017-01-07,pivot,SELL1,SELL,130.0,116.942,115.244,TP,169.8,22074.0,117720,117762
USDJPY,2017-01-13,pivot,BUY1,BUY,100.0,114.68,115.435,TP,75.5,7550.0,117792,117807
USDJPY,2017-01-13,pivot,SELL1,SELL,130.0,114.68,113.757,TP,92.3,11999.0,117792,117870
USDJPY,2017-01-17,pivot,BUY1,BUY,100.0,114.163,113.624,SL,-53.9,-5390.0,117888,117893
USDJPY,2017-01-17,pivot,SELL1,SELL,130.0,114.163,113.624,TP,53.9,7007.0,117888,117893
USDJPY,2017-01-27,pivot,BUY1,BUY,100.0,114.423,115.059,TP,63.6,6360.0,118128,118133
USDJPY,2017-01-27,pivot,SELL1,SELL,130.0,114.423,113.05,TP,137.3,17849.0,118128,118238
