date,year,session,atr_pips,adx,pdi,ndi,di_spread,yr_atr_ratio,net_pips,win
2020-08-28,2020,8,54.55218971601595,15.932589806534194,19.42284125224059,20.825924353229208,1.403083100988617,2.014584576203244,16.856228723462777,1
2020-08-28,2020,16,54.55218971601595,15.932589806534194,19.42284125224059,20.825924353229208,1.403083100988617,2.014584576203244,89.95622872346365,1
2020-08-29,2020,0,63.13417616487196,15.896457291864493,15.583885449935487,21.269097289806133,5.685211839870647,2.7671225097446284,21.253670465949085,1
2020-08-29,2020,8,63.13417616487196,15.896457291864493,15.583885449935487,21.269097289806133,5.685211839870647,2.7671225097446284,21.253670465949085,1
2020-08-29,2020,16,63.13417616487196,15.896457291864493,15.583885449935487,21.269097289806133,5.685211839870647,2.7671225097446284,21.253670465949085,1
2020-08-30,2020,0,58.624592153095385,15.862905671099771,15.583885449935487,21.269097289806133,5.685211839870647,0.0,-3.2249184306189136,0
2020-08-30,2020,8,58.624592153095385,15.862905671099771,15.583885449935487,21.269097289806133,5.685211839870647,0.0,-3.2249184306189136,0
2020-08-30,2020,16,58.624592153095385,15.862905671099771,15.583885449935487,21.269097289806133,5.685211839870647,0.0,-3.2249184306189136,0
2020-08-31,2020,0,57.85854985644572,14.822738370386968,20.538742593417503,20.011362740005115,0.5273798534123877,0.8278811017359715,10.56162336204585,1
2020-08-31,2020,8,57.85854985644572,14.822738370386968,20.538742593417503,20.011362740005115,0.5273798534123877,0.8278811017359715,15.294956695375731,1
2020-08-31,2020,16,57.85854985644572,14.822738370386968,20.538742593417503,20.011362740005115,0.5273798534123877,0.8278811017359715,16.094956695375288,1
2020-09-01,2020,0,59.46865343812818,14.472839733203992,22.062576726601634,18.078875777452474,3.98370094914916,1.35197276803399,7.706269312374218,1
2020-09-01,2020,8,59.46865343812818,14.472839733203992,22.062576726601634,18.078875777452474,3.98370094914916,1.35197276803399,3.0062693123745134,1
2020-09-01,2020,16,59.46865343812818,14.472839733203992,22.062576726601634,18.078875777452474,3.98370094914916,1.35197276803399,5.206269312373649,1
2020-09-02,2020,0,59.23517819254758,14.2619789719718,21.242700969394225,16.85369548799901,4.389005481395216,0.9487605459262436,-7.447035638509988,0
2020-09-02,2020,8,59.23517819254758,14.2619789719718,21.242700969394225,16.85369548799901,4.389005481395216,0.9487605459262436,8.419631028154754,1
2020-09-02,2020,16,59.23517819254758,14.2619789719718,21.242700969394225,16.85369548799901,4.389005481395216,0.9487605459262436,19.69407127701919,1
2020-09-03,2020,0,58.218379750222766,14.37360574676787,21.910234951803705,15.92318878423266,5.9870461675710445,0.7729517755915921,-1.5436759500453832,0
2020-09-03,2020,8,58.218379750222766,14.37360574676787,21.910234951803705,15.92318878423266,5.9870461675710445,0.7729517755915921,1.1563240499547192,1
2020-09-03,2020,16,58.218379750222766,14.37360574676787,21.910234951803705,15.92318878423266,5.9870461675710445,0.7729517755915921,-7.843675950045622,0
2020-09-04,2020,0,57.99563833949258,14.960055691205657,23.502406475595336,14.842605427163976,8.65980104843136,0.9500714463639142,-0.2991276678991426,0
2020-09-04,2020,8,57.99563833949258,14.960055691205657,23.502406475595336,14.842605427163976,8.65980104843136,0.9500714463639142,-9.299127667898063,0
2020-09-04,2020,16,57.99563833949258,14.960055691205657,23.502406475595336,14.842605427163976,8.65980104843136,0.9500714463639142,0.20087233210182376,1
2020-09-05,2020,0,57.01737845810024,15.504616353897886,22.198096613002964,14.018887368108214,8.17920924489475,0.776956100017016,-9.00347569161903,0
2020-09-05,2020,8,57.01737845810024,15.504616353897886,22.198096613002964,14.018887368108214,8.17920924489475,0.776956100017016,-9.00347569161903,0
2020-09-05,2020,16,57.01737845810024,15.504616353897886,22.198096613002964,14.018887368108214,8.17920924489475,0.776956100017016,-9.00347569161903,0
2020-09-06,2020,0,52.94470856823594,16.010279826397813,22.198096613002967,14.018887368108214,8.179209244894754,0.0,-9.288941713645556,0
2020-09-06,2020,8,52.94470856823594,16.010279826397813,22.198096613002967,14.018887368108214,8.179209244894754,0.0,-9.288941713645556,0
2020-09-06,2020,16,52.94470856823594,16.010279826397813,22.198096613002967,14.018887368108214,8.179209244894754,0.0,-9.288941713645556,0
2020-09-07,2020,0,49.9343722419334,16.684886322527092,23.228392585556005,13.802311695483327,9.426080890072678,0.21628388452895958,-8.886874448386891,0
