source,date,entry_px,exit_px,net_pips
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2005-07-06,133.11667,133.83469,70.8022
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2005-07-07,133.58,134.31303,72.3034
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2005-07-08,133.89,134.63242,73.2425
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2005-07-10,134.46,135.15368,68.3684
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2005-07-11,134.27667,134.9442,65.7535
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2005-07-12,134.63667,135.32737,68.0704
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2005-07-17,134.97,135.66969,68.9686
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2005-07-18,135.13667,135.81368,66.7008
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2005-07-19,135.02667,135.70927,67.2601
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2005-07-23,134.54133,135.48495,93.3615
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2005-07-24,134.37,135.25083,87.0829
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2005-07-25,134.33667,135.18773,84.1062
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2005-07-26,134.59667,135.45454,84.7872
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2005-07-27,134.96,135.81705,84.7046
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2005-07-29,135.97333,136.82421,84.0876
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2005-08-03,136.12667,136.87516,73.849
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2005-08-23,134.02,134.67877,64.8772
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2005-08-25,135.04667,135.73369,67.7019
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2005-08-26,135.26667,135.95336,67.6697
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2005-08-28,135.32,135.96333,63.333
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2005-08-29,135.44667,136.07004,61.3378
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2005-08-30,135.44667,136.09377,63.7101
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2005-08-31,135.79333,136.46441,66.1079
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2005-09-07,136.55667,137.20104,63.4371
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2005-09-08,136.78667,137.45716,66.0494
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2005-09-20,135.41667,136.11866,69.1989
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2005-09-21,135.56,136.2632,69.3197
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2005-09-25,135.42,136.10282,67.2818
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2005-09-26,135.20667,135.86541,64.8745
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2005-09-27,135.42667,136.08646,64.9792
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2005-09-28,135.90667,136.57653,65.9864
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2005-09-29,136.12667,136.78833,65.1666
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2005-09-30,136.07333,136.72479,64.1454
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2005-10-04,136.25667,136.86716,60.0495
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2005-10-05,136.21,136.81394,59.3938
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2005-10-12,137.21667,137.81196,58.5298
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2005-10-16,137.73,138.28049,54.0486
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2005-10-17,137.82667,138.35278,51.6115
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2005-10-20,138.13,138.69498,55.4977
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2005-10-24,138.33333,138.86211,51.8774
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2005-10-25,138.22,138.74415,51.4154
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2005-10-27,139.7,140.29992,58.9917
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2005-10-29,139.69733,140.30686,59.9529
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2005-10-30,139.54,140.10827,55.8266
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2005-10-31,139.56267,140.09873,52.6061
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2005-11-01,139.58333,140.11685,52.3521
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2005-11-13,138.39,139.04121,64.121
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2005-11-14,138.32167,138.94092,60.9255
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2005-11-15,138.84667,139.4913,63.4638
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2005-11-18,139.25667,139.94661,67.9942
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2005-11-22,139.91667,140.59879,67.2124
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2005-11-24,140.07,140.77975,69.9754
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2005-11-25,140.2,140.89091,68.0908
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2005-11-26,140.288,140.96199,66.3992
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2005-11-27,140.19,140.81617,61.6175
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2005-11-28,140.10867,140.71358,59.4913
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2005-11-29,140.59667,141.22077,61.4105
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2005-11-30,140.77333,141.40161,61.8276
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2005-12-01,141.03,141.6667,62.6699
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2005-12-05,141.673,142.29226,60.926
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2005-12-09,142.06,142.75481,68.4809
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2005-12-18,138.96,139.82894,85.8945
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2005-12-24,138.023,138.92313,89.0132
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2005-12-25,137.91,138.74616,82.6161
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2005-12-26,137.94767,138.74217,78.4506
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2005-12-27,138.0,138.80536,79.5355
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2006-01-01,139.47,140.24171,76.1707
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2006-01-03,139.23333,139.92744,68.4102
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2006-01-04,139.42,140.12497,69.4974
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2006-01-13,137.955,138.76065,79.5652
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2006-01-15,138.62,139.36793,73.7928
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2006-01-16,138.56533,139.28142,70.6084
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2006-01-17,139.13333,139.86749,72.416
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2006-01-20,139.415,140.17049,74.5488
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2006-01-22,139.925,140.63337,69.8365
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2006-01-23,139.97833,140.66854,68.0203
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2006-01-24,140.59333,141.30671,70.3378
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2006-01-26,141.59333,142.32602,72.2687
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2006-01-27,141.97,142.69715,71.7152
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2006-01-28,141.97867,142.70107,71.2402
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2006-01-29,141.83,142.50119,66.1192
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2006-01-30,141.745,142.38651,63.1515
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2006-01-31,141.98667,142.63436,63.7692
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2006-02-01,142.26,142.93293,66.2929
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2006-02-02,142.36333,143.03435,66.1012
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2006-02-15,139.915,140.63092,70.592
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2006-02-16,140.03,140.75068,71.0683
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2006-02-17,139.96167,140.66565,69.3981
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2006-02-28,137.81333,138.51786,69.4524
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2006-03-01,138.01667,138.72547,69.8801
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2006-03-02,138.38333,139.09611,70.2773
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2006-03-05,140.18,140.88225,69.2253
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2006-03-06,140.28633,140.96098,66.4647
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2006-03-09,140.20333,140.96827,75.4937
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2006-03-10,140.51333,141.31138,78.8049
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2006-03-15,141.48167,142.26474,77.3074
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2006-03-24,141.06,141.78455,71.4553
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2006-03-31,142.40833,143.21535,79.7012
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2006-04-02,142.67,143.40823,72.8226
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2006-04-03,142.63333,143.34483,70.1496
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2006-04-04,142.82167,143.52687,69.52
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2006-04-05,143.57833,144.32709,73.8753
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2006-04-08,143.22667,144.05857,82.1901
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2006-04-09,143.04,143.81326,76.3259
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2006-04-10,142.94667,143.69589,73.9226
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2006-04-11,143.29667,144.04048,73.381
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2006-04-13,143.31,144.05335,73.335
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2006-04-16,143.68,144.3313,64.1299
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2006-04-17,143.67333,144.29566,61.2328
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2006-04-18,144.17833,144.82283,63.4501
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2006-04-19,144.53,145.16909,62.909
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2006-05-02,143.00667,143.73861,72.1942
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2006-05-03,143.16667,143.90905,73.2385
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2006-05-04,143.41333,144.16444,74.1108
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2006-05-11,141.53667,142.32236,77.569
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2006-05-18,141.10333,141.91058,79.7248
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2006-05-21,142.63,143.41439,77.4386
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2006-05-22,142.64067,143.39743,74.6764
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2006-05-24,143.25167,144.05008,78.8417
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2006-05-26,143.255,144.09864,83.3642
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2006-05-28,143.42,144.20006,77.0062
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2006-05-29,143.27533,144.0273,74.1968
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2006-05-30,143.435,144.17583,73.0831
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2006-05-31,144.04667,144.80316,74.649
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2006-06-01,144.145,144.8884,73.3405
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2006-06-02,144.08667,144.81987,72.3205
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2006-06-03,144.329,145.05104,71.2043
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2006-06-04,144.3,144.97144,66.1443
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2006-06-06,144.69167,145.32832,62.6655
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2006-06-10,144.00067,144.71261,70.1943
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2006-06-11,144.0,144.66207,65.2065
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2006-06-12,143.992,144.62614,62.4145
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2006-06-13,143.95,144.58012,62.0124
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2006-06-14,144.46667,145.12263,64.5965
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2006-06-15,144.79333,145.45542,65.2085
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2006-06-16,145.015,145.66424,63.9244
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2006-06-21,144.69833,145.32339,61.5053
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2006-06-24,145.65533,146.33526,66.9922
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2006-06-25,145.61,146.25111,63.1106
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2006-06-26,145.657,146.267,60.0003
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2006-06-30,145.81167,146.44613,62.4462
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2006-07-03,145.84333,146.46588,61.2548
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2006-07-11,145.515,146.18088,65.5884
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2006-07-13,146.335,147.02458,67.9576
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2006-07-14,146.495,147.1779,67.2896
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2006-07-18,146.65333,147.27695,61.3618
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2006-07-19,146.615,147.2425,61.7499
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2006-07-20,146.895,147.54138,63.6377
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2006-08-01,146.19833,146.84445,63.6118
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2006-08-02,146.53667,147.20943,66.2767
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2006-08-03,146.63667,147.29973,65.3062
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2006-08-04,147.01833,147.71593,68.7601
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2006-08-08,147.595,148.26727,66.2273
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2006-08-09,147.73333,148.39724,65.3904
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2006-08-11,147.77,148.49429,71.4292
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2006-08-13,147.94,148.62989,67.9893
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2006-08-14,147.97667,148.63743,65.0765
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2006-08-15,148.235,148.88984,64.4843
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2006-08-16,148.27333,148.9191,63.5768
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2006-08-19,148.50867,149.15204,63.337
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2006-08-20,148.47,149.07001,59.0015
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2006-08-24,148.865,149.48977,61.477
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2006-08-25,148.94,149.58059,63.0594
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2006-09-06,148.74,149.34792,59.7922
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2006-09-10,148.16,148.81295,64.2951
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2006-09-11,148.02667,148.65638,61.9711
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2006-09-17,148.7,149.38876,67.8759
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2006-09-18,148.86667,149.57448,69.7812
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2006-09-27,148.35833,149.07757,70.9241
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2006-09-29,149.56667,150.29308,71.6414
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2006-10-01,149.69,150.36559,66.5593
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2006-10-02,149.68333,150.33862,64.5287
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2006-10-06,149.44667,150.11549,65.8824
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2006-10-18,148.86667,149.40209,52.5428
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2006-10-19,148.96667,149.50805,53.1383
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2006-10-20,149.22,149.77211,54.2113
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2006-10-22,149.78,150.30573,51.5726
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2006-10-23,149.69333,150.20816,50.4824
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2006-10-24,149.74333,150.24413,49.0801
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2006-10-25,149.84333,150.33631,48.2979
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2006-11-03,149.45667,150.00536,53.8698
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2006-11-05,150.08,150.59747,50.7474
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2006-11-06,150.02933,150.52564,48.6307
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2006-11-07,150.26833,150.77631,49.7981
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2006-11-08,150.31333,150.80713,48.3797
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2006-11-09,150.33,150.80998,46.9976
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2006-11-13,150.97767,151.42915,44.1479
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2006-11-15,150.855,151.33204,46.7036
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2006-11-16,151.09,151.58431,48.4312
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2006-11-18,151.01967,151.50093,47.1264
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2006-11-24,150.68,151.15405,46.4054
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2006-11-26,151.74,152.22118,47.1179
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2006-11-27,151.922,152.39585,46.3849
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2006-11-30,152.93833,153.46829,51.9955
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2006-12-01,153.21,153.73785,51.7851
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2006-12-07,152.96333,153.51705,54.3715
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2006-12-08,152.95,153.50836,54.8364
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2006-12-11,153.35967,153.88656,51.6892
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2006-12-18,154.41233,155.01072,58.8389
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2006-12-19,154.52667,155.12781,59.1146
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2006-12-28,155.85,156.43123,57.123
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2007-02-04,157.10333,157.66172,54.8382
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2007-02-11,158.31,158.88272,56.2722
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2007-02-14,157.81833,158.45937,63.1041
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2007-02-18,156.87,157.52991,64.9912
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2007-02-19,156.948,157.57501,61.701
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2007-03-06,151.68833,152.73021,103.1874
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2007-03-07,152.73333,153.85029,110.6954
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2007-03-08,152.71333,153.8298,110.6472
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2007-03-16,155.38,156.58975,119.9751
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2007-03-17,155.474,156.6379,115.39
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2007-03-19,155.05367,156.09831,103.4647
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2007-03-20,156.08,157.15793,106.793
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2007-03-21,156.21167,157.30035,107.8685
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2007-03-26,156.678,157.65855,97.0552
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2007-03-30,156.74,157.85322,110.3222
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2007-03-31,157.17367,158.26776,108.4091
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2007-04-02,157.14,158.16829,101.8292
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2007-04-03,157.4,158.40229,99.2292
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2007-04-04,158.16167,159.18987,101.82
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2007-04-05,158.575,159.58728,100.2282
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2007-04-08,159.6,160.50754,89.7539
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2007-04-09,159.54167,160.39413,84.2465
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2007-04-10,159.35333,160.17091,80.7574
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2007-04-13,160.505,161.32809,81.3087
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2007-04-27,162.32167,163.21968,88.8017
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2007-04-30,162.69567,163.53418,82.8517
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2007-05-13,162.53,163.30899,76.8985
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2007-05-14,162.64333,163.38488,73.1543
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2007-05-15,162.97333,163.70416,72.0826
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2007-06-13,162.01,162.69759,67.7586
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2007-06-28,165.705,166.46466,74.9656
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2007-07-01,166.77,167.54616,76.6164
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2007-07-03,166.69333,167.43681,73.3474
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2007-07-04,166.675,167.42712,74.2119
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2007-07-05,166.87667,167.62641,73.9746
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2007-07-06,167.06667,167.79536,71.8693
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2008-01-06,160.39567,161.51906,111.3391
buy_pp_s1_fixed_sl70_tp91_15m_eurjpy_ledger.csv,2008-01-07,160.176,161.24924,106.3244
