pair,date,ref_mode,leg_tag,side,size,entry,exit,reason,pips,weighted_pips,open_bar,close_bar
USDJPY,2015-02-06,pivot,SELL1,SELL,130.0,117.537,118.914,TIME_EXIT,-138.7,-18031.0,100896,101327
USDJPY,2015-02-06,pivot,BUY1,BUY,170.857143,117.396,118.914,TIME_EXIT,150.8,25765.2571,100896,101327
USDJPY,2015-02-07,pivot,SELL1,SELL,130.0,119.095,118.869,TIME_EXIT,21.6,2808.0,100920,101351
USDJPY,2015-02-07,pivot,BUY1,BUY,133.776224,119.021,118.869,TIME_EXIT,-16.2,-2167.1748,100920,101351
USDJPY,2015-02-11,pivot,SELL1,SELL,130.0,119.36,118.399,TP,95.1,12363.0,101016,101139
USDJPY,2015-02-11,pivot,BUY1,BUY,120.029126,119.419,118.399,SL,-103.0,-12363.0,101016,101139
USDJPY,2015-02-12,pivot,SELL1,SELL,130.0,120.203,119.285,TP,90.8,11804.0,101040,101048
USDJPY,2015-02-12,pivot,BUY1,BUY,117.922078,120.276,119.285,SL,-100.1,-11804.0,101043,101048
USDJPY,2015-02-16,pivot,SELL1,SELL,130.0,118.632,118.441,TP,18.1,2353.0,101136,101139
USDJPY,2015-02-16,pivot,BUY1,BUY,152.792208,118.585,118.441,SL,-15.4,-2353.0,101136,101139
USDJPY,2015-02-18,pivot,SELL1,SELL,130.0,119.211,120.827,TIME_EXIT,-162.6,-21138.0,101184,101615
USDJPY,2015-02-18,pivot,BUY1,BUY,126.848485,119.215,120.827,TIME_EXIT,160.2,20321.1273,101184,101615
USDJPY,2015-02-20,pivot,SELL1,SELL,130.0,118.983,118.431,TP,54.2,7046.0,101232,101245
USDJPY,2015-02-20,pivot,BUY1,BUY,126.499102,118.978,118.431,SL,-55.7,-7046.0,101232,101245
USDJPY,2015-02-21,pivot,SELL1,SELL,130.0,118.966,121.052,TIME_EXIT,-209.6,-27248.0,101256,101687
USDJPY,2015-02-21,pivot,BUY1,BUY,122.166428,118.988,121.052,TIME_EXIT,205.4,25092.9842,101302,101687
USDJPY,2015-02-27,pivot,SELL1,SELL,130.0,119.382,121.375,TIME_EXIT,-200.3,-26039.0,101400,101831
USDJPY,2015-02-27,pivot,BUY1,BUY,142.097792,119.303,121.375,TIME_EXIT,206.2,29300.5647,101400,101831
USDJPY,2015-02-28,pivot,SELL1,SELL,130.0,119.57,121.299,TIME_EXIT,-173.9,-22607.0,101424,101855
USDJPY,2015-02-28,pivot,BUY1,BUY,117.368421,119.598,121.299,TIME_EXIT,169.1,19847.0,101470,101855
USDJPY,2015-03-02,pivot,SELL1,SELL,130.0,119.831,119.57,TP,25.1,3263.0,101472,101502
USDJPY,2015-03-02,pivot,BUY1,BUY,354.673913,119.652,119.57,SL,-9.2,-3263.0,101472,101502
USDJPY,2015-03-03,pivot,SELL1,SELL,130.0,120.211,119.663,TP,53.8,6994.0,101496,101498
USDJPY,2015-03-03,pivot,BUY1,BUY,170.170316,120.064,119.663,SL,-41.1,-6994.0,101496,101498
USDJPY,2015-03-06,pivot,SELL1,SELL,130.0,120.059,119.628,TP,42.1,5473.0,101568,101876
USDJPY,2015-03-06,pivot,BUY1,BUY,95.017361,120.194,119.628,SL,-57.6,-5473.0,101568,101876
