pair,buy_tp_above_yh_pips,sell_tp_after_buytp_below_yh_pips,sell_sl_above_yh_pips,shared_selltp_buysl_offset_from_yl_pips,traded_days,total_pips,raw_pips_per_day,total_weighted_pips,weighted_pips_per_day_per_100_units
EURUSD,20,20,150,0,796,4630.1,2.5357,582146.0,3.1881
EURUSD,20,20,150,10,796,4435.1,2.4289,528881.0,2.8964
EURUSD,20,20,150,20,796,3559.9,1.9496,387253.0,2.1208
EURUSD,20,20,200,-20,796,5727.2,3.1365,753047.0,4.124
EURUSD,20,20,200,-10,796,5660.1,3.0997,733578.0,4.0174
EURUSD,20,20,200,0,796,5219.2,2.8583,658729.0,3.6075
EURUSD,20,20,200,10,796,5238.1,2.8686,633271.0,3.4681
EURUSD,20,20,200,20,796,4322.9,2.3674,486443.0,2.664
EURUSD,20,20,250,-20,796,5470.8,2.9961,719715.0,3.9415
EURUSD,20,20,250,-10,796,5511.6,3.0184,714273.0,3.9117
EURUSD,20,20,250,0,796,5270.7,2.8865,665424.0,3.6442
EURUSD,20,20,250,10,796,5469.6,2.9954,663366.0,3.6329
EURUSD,20,20,250,20,796,4584.4,2.5106,520438.0,2.8502
EURUSD,20,20,300,-20,796,5835.8,3.1959,767165.0,4.2013
EURUSD,20,20,300,-10,796,5832.6,3.1942,756003.0,4.1402
EURUSD,20,20,300,0,796,5045.9,2.7634,636200.0,3.4841
EURUSD,20,20,300,10,796,5324.8,2.9161,644542.0,3.5298
EURUSD,20,20,300,20,796,4425.9,2.4238,499833.0,2.7373
EURUSD,20,20,350,-20,796,6701.4,3.67,879693.0,4.8176
EURUSD,20,20,350,-10,796,6698.2,3.6682,868531.0,4.7565
EURUSD,20,20,350,0,796,5961.5,3.2648,755228.0,4.136
EURUSD,20,20,350,10,796,6132.8,3.3586,749582.0,4.105
EURUSD,20,20,350,20,796,5296.8,2.9008,613050.0,3.3573
EURUSD,20,20,400,-20,796,6463.9,3.5399,848818.0,4.6485
EURUSD,20,20,400,-10,796,6460.7,3.5382,837656.0,4.5874
EURUSD,20,20,400,0,796,5774.0,3.1621,730853.0,4.0025
EURUSD,20,20,400,10,796,5850.6,3.2041,712896.0,3.9041
EURUSD,20,20,400,20,796,5064.6,2.7736,582864.0,3.192
EURUSD,20,25,150,-20,796,4723.6,2.5869,622579.0,3.4095
EURUSD,20,25,150,-10,796,4553.6,2.4938,589733.0,3.2296
EURUSD,20,25,150,0,796,4424.5,2.4231,555418.0,3.0417
EURUSD,20,25,150,10,796,4184.5,2.2916,496303.0,2.718
EURUSD,20,25,150,20,796,3294.9,1.8044,352803.0,1.9321
EURUSD,20,25,200,-20,796,6031.2,3.303,792567.0,4.3405
EURUSD,20,25,200,-10,796,6064.1,3.321,786098.0,4.305
EURUSD,20,25,200,0,796,5458.2,2.9892,689799.0,3.7777
EURUSD,20,25,200,10,796,5477.1,2.9995,664341.0,3.6382
EURUSD,20,25,200,20,796,4587.5,2.5123,520841.0,2.8524
EURUSD,20,25,250,-20,796,5700.1,3.1216,749524.0,4.1047
EURUSD,20,25,250,-10,796,5890.9,3.2261,763582.0,4.1817
EURUSD,20,25,250,0,796,5485.0,3.0038,693283.0,3.7967
EURUSD,20,25,250,10,796,5728.9,3.1374,697075.0,3.8175
EURUSD,20,25,250,20,796,4726.8,2.5886,538950.0,2.9515
EURUSD,20,25,300,-20,796,5875.2,3.2175,772287.0,4.2294
EURUSD,20,25,300,-10,796,6072.0,3.3253,787125.0,4.3107
EURUSD,20,25,300,0,796,5110.3,2.7986,644572.0,3.53
EURUSD,20,25,300,10,796,5479.2,3.0007,664614.0,3.6397
EURUSD,20,25,300,20,796,4463.4,2.4444,504708.0,2.764
EURUSD,20,25,350,-20,796,6804.0,3.7262,893031.0,4.8906
EURUSD,20,25,350,-10,796,6967.7,3.8158,903566.0,4.9483
EURUSD,20,25,350,0,796,6056.0,3.3165,767513.0,4.2032
EURUSD,20,25,350,10,796,6202.2,3.3966,758604.0,4.1545
EURUSD,20,25,350,20,796,5249.3,2.8748,606875.0,3.3235
EURUSD,20,25,400,-20,796,6891.5,3.7741,904406.0,4.9529
EURUSD,20,25,400,-10,796,7055.2,3.8637,914941.0,5.0106
EURUSD,20,25,400,0,796,6193.5,3.3918,785388.0,4.3011
EURUSD,20,25,400,10,796,6245.0,3.42,764168.0,4.1849
EURUSD,20,25,400,20,796,5342.1,2.9256,618939.0,3.3896
EURUSD,20,30,150,-20,796,5604.3,3.0692,737070.0,4.0365
EURUSD,20,30,150,-10,796,5494.3,3.0089,712024.0,3.8994
EURUSD,20,30,150,0,796,5215.2,2.8561,658209.0,3.6046
EURUSD,20,30,150,10,796,4959.5,2.716,597053.0,3.2697
EURUSD,20,30,150,20,796,4199.9,2.3001,470453.0,2.5764
EURUSD,20,30,200,-20,796,7563.7,4.1422,991792.0,5.4315
EURUSD,20,30,200,-10,796,7615.1,4.1704,987728.0,5.4092
EURUSD,20,30,200,0,796,6844.2,3.7482,869979.0,4.7644
EURUSD,20,30,200,10,796,6684.7,3.6608,821329.0,4.498
EURUSD,20,30,200,20,796,5555.1,3.0422,646629.0,3.5412
EURUSD,20,30,250,-20,796,7218.3,3.9531,946890.0,5.1856
EURUSD,20,30,250,-10,796,7427.6,4.0677,963353.0,5.2758
EURUSD,20,30,250,0,796,6856.7,3.755,871604.0,4.7733
EURUSD,20,30,250,10,796,6917.2,3.7882,851554.0,4.6635
EURUSD,20,30,250,20,796,5670.1,3.1052,661579.0,3.6231
EURUSD,20,30,300,-20,796,7418.4,4.0627,972903.0,5.3281
EURUSD,20,30,300,-10,796,7633.7,4.1806,990146.0,5.4225
EURUSD,20,30,300,0,796,6497.0,3.5581,824843.0,4.5172
EURUSD,20,30,300,10,796,6677.5,3.6569,820393.0,4.4928
EURUSD,20,30,300,20,796,5416.7,2.9664,628637.0,3.4427
EURUSD,20,30,350,-20,796,8367.2,4.5823,1096247.0,6.0035
EURUSD,20,30,350,-10,796,8549.4,4.682,1109187.0,6.0744
EURUSD,20,30,350,0,796,7462.7,4.0869,950384.0,5.2047
EURUSD,20,30,350,10,796,7415.5,4.0611,916333.0,5.0183
EURUSD,20,30,350,20,796,6217.6,3.405,732754.0,4.0129
EURUSD,20,30,400,-20,796,8459.7,4.6329,1108272.0,6.0694
EURUSD,20,30,400,-10,796,8641.9,4.7327,1121212.0,6.1403
EURUSD,20,30,400,0,796,7605.2,4.165,968909.0,5.3062
EURUSD,20,30,400,10,796,7463.3,4.0872,922547.0,5.0523
EURUSD,20,30,400,20,796,6315.4,3.4586,745468.0,4.0825
EURUSD,25,5,150,-20,796,4290.2,2.3495,585380.0,3.2058
EURUSD,25,5,150,-10,796,4166.6,2.2818,551615.0,3.0209
EURUSD,25,5,150,0,796,4246.8,2.3257,548940.0,3.0062
EURUSD,25,5,150,10,796,3771.8,2.0656,456008.0,2.4973
EURUSD,25,5,150,20,796,2806.8,1.5371,306855.0,1.6805
EURUSD,25,5,200,-20,796,5302.3,2.9038,716953.0,3.9264
EURUSD,25,5,200,-10,796,5076.6,2.7802,669915.0,3.6688
EURUSD,25,5,200,0,796,4690.0,2.5685,606556.0,3.3218
EURUSD,25,5,200,10,796,4446.6,2.4352,543732.0,2.9777
EURUSD,25,5,200,20,796,3526.6,1.9313,400429.0,2.1929
EURUSD,25,5,250,-20,796,4857.7,2.6603,659155.0,3.6098
EURUSD,25,5,250,-10,796,4732.0,2.5915,625117.0,3.4234
EURUSD,25,5,250,0,796,4495.4,2.4619,581258.0,3.1832
EURUSD,25,5,250,10,796,4552.0,2.4929,557434.0,3.0528
EURUSD,25,5,250,20,796,3832.0,2.0986,440131.0,2.4104
EURUSD,25,5,300,-20,796,5088.0,2.7864,689094.0,3.7738
EURUSD,25,5,300,-10,796,4963.7,2.7183,655238.0,3.5884
EURUSD,25,5,300,0,796,4466.3,2.4459,577475.0,3.1625
EURUSD,25,5,300,10,796,4517.9,2.4742,553001.0,3.0285
EURUSD,25,5,300,20,796,3734.2,2.045,427417.0,2.3407
EURUSD,25,5,350,-20,796,5623.1,3.0795,758657.0,4.1547
EURUSD,25,5,350,-10,796,5498.8,3.0114,724801.0,3.9693
EURUSD,25,5,350,0,796,5051.4,2.7664,653538.0,3.5791
EURUSD,25,5,350,10,796,5325.7,2.9166,658015.0,3.6036
EURUSD,25,5,350,20,796,4554.9,2.4945,534108.0,2.925
EURUSD,25,5,400,-20,796,5528.8,3.0278,746398.0,4.0876
EURUSD,25,5,400,-10,796,5404.5,2.9597,712542.0,3.9022
EURUSD,25,5,400,0,796,5007.1,2.7421,647779.0,3.5475
EURUSD,25,5,400,10,796,5186.7,2.8405,639945.0,3.5046
EURUSD,25,5,400,20,796,4415.9,2.4183,516038.0,2.8261
EURUSD,25,10,150,-20,796,4707.5,2.578,639629.0,3.5029
EURUSD,25,10,150,-10,796,4458.9,2.4419,589614.0,3.229
EURUSD,25,10,150,0,796,4379.1,2.3982,566139.0,3.1004
EURUSD,25,10,150,10,796,3871.8,2.1204,469008.0,2.5685
EURUSD,25,10,150,20,796,2641.8,1.4468,285405.0,1.563
EURUSD,25,10,200,-20,796,5977.3,3.2734,804703.0,4.4069
EURUSD,25,10,200,-10,796,5621.6,3.0786,740765.0,4.0568
EURUSD,25,10,200,0,796,5060.0,2.7711,654656.0,3.5852
EURUSD,25,10,200,10,796,4786.6,2.6214,587932.0,3.2198
EURUSD,25,10,200,20,796,3596.6,1.9697,409529.0,2.2428
EURUSD,25,10,250,-20,796,5438.8,2.9785,734698.0,4.0235
EURUSD,25,10,250,-10,796,5183.1,2.8385,683760.0,3.7446
EURUSD,25,10,250,0,796,4771.5,2.6131,617151.0,3.3798
EURUSD,25,10,250,10,796,4798.1,2.6277,589427.0,3.228
EURUSD,25,10,250,20,796,3808.1,2.0855,437024.0,2.3933
EURUSD,25,10,300,-20,796,5434.1,2.976,734087.0,4.0202
EURUSD,25,10,300,-10,796,5179.8,2.8367,683331.0,3.7422
EURUSD,25,10,300,0,796,4502.4,2.4657,582168.0,3.1882
EURUSD,25,10,300,10,796,4519.0,2.4748,553144.0,3.0293
EURUSD,25,10,300,20,796,3465.3,1.8978,392460.0,2.1493
EURUSD,25,10,350,-20,796,6052.6,3.3147,814492.0,4.4605
EURUSD,25,10,350,-10,796,5798.3,3.1754,763736.0,4.1826
EURUSD,25,10,350,0,796,5170.9,2.8318,669073.0,3.6641
EURUSD,25,10,350,10,796,5410.2,2.9629,669000.0,3.6637
EURUSD,25,10,350,20,796,4369.4,2.3929,509993.0,2.793
EURUSD,25,10,400,-20,796,5915.1,3.2394,796617.0,4.3626
EURUSD,25,10,400,-10,796,5660.8,3.1001,745861.0,4.0847
EURUSD,25,10,400,0,796,5083.4,2.7839,657698.0,3.6019
EURUSD,25,10,400,10,796,5228.0,2.8631,645314.0,3.534
EURUSD,25,10,400,20,796,4187.2,2.2931,486307.0,2.6632
EURUSD,25,15,150,-20,796,5139.3,2.8145,695763.0,3.8103
EURUSD,25,15,150,-10,796,5095.7,2.7906,672398.0,3.6824
EURUSD,25,15,150,0,796,4891.6,2.6789,632764.0,3.4653
EURUSD,25,15,150,10,796,4370.1,2.3933,533787.0,2.9233
EURUSD,25,15,150,20,796,3244.9,1.7771,363808.0,1.9924
EURUSD,25,15,200,-20,796,6319.1,3.4606,849137.0,4.6503
EURUSD,25,15,200,-10,796,6263.4,3.4301,824199.0,4.5137
EURUSD,25,15,200,0,796,5562.5,3.0463,719981.0,3.9429
EURUSD,25,15,200,10,796,5324.9,2.9162,657911.0,3.603
EURUSD,25,15,200,20,796,4334.7,2.3739,505482.0,2.7682
EURUSD,25,15,250,-20,796,5802.7,3.1778,782005.0,4.2826
EURUSD,25,15,250,-10,796,5854.9,3.2064,771094.0,4.2229
EURUSD,25,15,250,0,796,5304.0,2.9047,686376.0,3.7589
EURUSD,25,15,250,10,796,5416.4,2.9663,669806.0,3.6682
EURUSD,25,15,250,20,796,4726.2,2.5883,556377.0,3.047
EURUSD,25,15,300,-20,796,6288.4,3.4438,845146.0,4.6284
EURUSD,25,15,300,-10,796,6296.6,3.4483,828515.0,4.5373
EURUSD,25,15,300,0,796,5474.9,2.9983,708593.0,3.8806
EURUSD,25,15,300,10,796,5622.3,3.079,696573.0,3.8147
EURUSD,25,15,300,20,796,4653.4,2.5484,546913.0,2.9951
EURUSD,25,15,350,-20,796,6882.2,3.769,922340.0,5.0512
EURUSD,25,15,350,-10,796,6890.4,3.7735,905709.0,4.9601
EURUSD,25,15,350,0,796,6118.7,3.3509,792287.0,4.3389
EURUSD,25,15,350,10,796,6478.5,3.5479,807879.0,4.4243
EURUSD,25,15,350,20,796,5572.5,3.0518,666396.0,3.6495
EURUSD,25,15,400,-20,796,6694.7,3.6663,897965.0,4.9177
EURUSD,25,15,400,-10,796,6702.9,3.6708,881334.0,4.8266
EURUSD,25,15,400,0,796,5981.2,3.2756,774412.0,4.241
EURUSD,25,15,400,10,796,6246.3,3.4208,777693.0,4.259
EURUSD,25,15,400,20,796,5390.3,2.952,642710.0,3.5198
EURUSD,25,20,150,-20,796,5497.8,3.0108,742368.0,4.0655
EURUSD,25,20,150,-10,796,5339.2,2.924,704053.0,3.8557
EURUSD,25,20,150,0,796,5150.1,2.8204,666369.0,3.6493
EURUSD,25,20,150,10,796,4805.1,2.6315,590337.0,3.233
EURUSD,25,20,150,20,796,3769.9,2.0646,432058.0,2.3661
EURUSD,25,20,200,-20,796,6465.8,3.541,868208.0,4.7547
EURUSD,25,20,200,-10,796,6290.1,3.4447,827670.0,4.5327
EURUSD,25,20,200,0,796,5639.2,3.0883,729952.0,3.9975
EURUSD,25,20,200,10,796,5678.1,3.1096,703827.0,3.8545
EURUSD,25,20,200,20,796,4652.9,2.5481,546848.0,2.9948
EURUSD,25,20,250,-20,796,6379.4,3.4936,856976.0,4.6932
EURUSD,25,20,250,-10,796,6311.6,3.4565,830465.0,4.548
EURUSD,25,20,250,0,796,5860.7,3.2096,758747.0,4.1552
EURUSD,25,20,250,10,796,6079.6,3.3295,756022.0,4.1403
EURUSD,25,20,250,20,796,5134.4,2.8118,609443.0,3.3376
EURUSD,25,20,300,-20,796,6870.7,3.7627,920845.0,5.043
EURUSD,25,20,300,-10,796,6758.9,3.7015,888614.0,4.8665
EURUSD,25,20,300,0,796,5762.2,3.1556,745942.0,4.0851
EURUSD,25,20,300,10,796,6061.1,3.3193,753617.0,4.1271
EURUSD,25,20,300,20,796,4975.9,2.725,588838.0,3.2247
EURUSD,25,20,350,-20,796,7736.3,4.2367,1033373.0,5.6592
EURUSD,25,20,350,-10,796,7624.5,4.1755,1001142.0,5.4827
EURUSD,25,20,350,0,796,6677.8,3.6571,864970.0,4.737
EURUSD,25,20,350,10,796,6869.1,3.7618,858657.0,4.7024
EURUSD,25,20,350,20,796,5846.8,3.202,702055.0,3.8448
EURUSD,25,20,400,-20,796,7498.8,4.1067,1002498.0,5.4901
EURUSD,25,20,400,-10,796,7387.0,4.0455,970267.0,5.3136
EURUSD,25,20,400,0,796,6490.3,3.5544,840595.0,4.6035
EURUSD,25,20,400,10,796,6586.9,3.6073,821971.0,4.5015
EURUSD,25,20,400,20,796,5614.6,3.0748,671869.0,3.6795
EURUSD,25,25,150,-20,796,5052.2,2.7668,684440.0,3.7483
EURUSD,25,25,150,-10,796,4953.6,2.7128,653925.0,3.5812
EURUSD,25,25,150,0,796,4614.5,2.5271,596741.0,3.268
EURUSD,25,25,150,10,796,4429.5,2.4258,541509.0,2.9655
EURUSD,25,25,150,20,796,3379.9,1.851,381358.0,2.0885
EURUSD,25,25,200,-20,796,6213.1,3.4026,835357.0,4.5748
EURUSD,25,25,200,-10,796,6142.4,3.3639,808469.0,4.4275
EURUSD,25,25,200,0,796,5326.5,2.917,689301.0,3.7749
EURUSD,25,25,200,10,796,5583.5,3.0578,691529.0,3.7871
EURUSD,25,25,200,20,796,4583.9,2.5104,537878.0,2.9457
EURUSD,25,25,250,-20,796,6057.0,3.3171,815064.0,4.4637
EURUSD,25,25,250,-10,796,6144.2,3.3648,808703.0,4.4288
EURUSD,25,25,250,0,796,5528.3,3.0275,715535.0,3.9186
EURUSD,25,25,250,10,796,6010.3,3.2915,747013.0,4.091
EURUSD,25,25,250,20,796,4948.2,2.7099,585237.0,3.205
EURUSD,25,25,300,-20,796,6358.4,3.4821,854246.0,4.6782
EURUSD,25,25,300,-10,796,6451.6,3.5332,848665.0,4.6477
EURUSD,25,25,300,0,796,5279.9,2.8915,683243.0,3.7417
EURUSD,25,25,300,10,796,5886.9,3.2239,730971.0,4.0031
EURUSD,25,25,300,20,796,4684.8,2.5656,550995.0,3.0175
EURUSD,25,25,350,-20,796,7287.2,3.9908,974990.0,5.3395
EURUSD,25,25,350,-10,796,7347.3,4.0237,965106.0,5.2854
EURUSD,25,25,350,0,796,6225.6,3.4094,806184.0,4.415
EURUSD,25,25,350,10,796,6609.9,3.6199,824961.0,4.5179
EURUSD,25,25,350,20,796,5470.7,2.996,653162.0,3.577
EURUSD,25,25,400,-20,796,7374.7,4.0387,986365.0,5.4018
EURUSD,25,25,400,-10,796,7434.8,4.0716,976481.0,5.3477
EURUSD,25,25,400,0,796,6363.1,3.4847,824059.0,4.5129
EURUSD,25,25,400,10,796,6652.7,3.6433,830525.0,4.5483
EURUSD,25,25,400,20,796,5563.5,3.0468,665226.0,3.6431
EURUSD,25,30,150,-20,796,5942.9,3.2546,800231.0,4.3824
EURUSD,25,30,150,-10,796,5914.3,3.2389,778816.0,4.2651
EURUSD,25,30,150,0,796,5425.2,2.9711,702132.0,3.8452
EURUSD,25,30,150,10,796,5259.5,2.8803,649409.0,3.5565
EURUSD,25,30,150,20,796,4339.9,2.3767,506158.0,2.7719
EURUSD,25,30,200,-20,796,7794.2,4.2685,1040900.0,5.7004
EURUSD,25,30,200,-10,796,7747.0,4.2426,1017067.0,5.5699
EURUSD,25,30,200,0,796,6766.1,3.7054,876449.0,4.7998
EURUSD,25,30,200,10,796,6884.7,3.7704,860685.0,4.7135
EURUSD,25,30,200,20,796,5645.1,3.0915,675834.0,3.7012
EURUSD,25,30,250,-20,796,7628.8,4.1779,1019398.0,5.5827
EURUSD,25,30,250,-10,796,7739.5,4.2385,1016092.0,5.5646
EURUSD,25,30,250,0,796,6958.6,3.8108,901474.0,4.9369
EURUSD,25,30,250,10,796,7297.2,3.9963,914310.0,5.0072
EURUSD,25,30,250,20,796,5990.1,3.2804,720684.0,3.9468
EURUSD,25,30,300,-20,796,7955.2,4.3566,1061830.0,5.8151
EURUSD,25,30,300,-10,796,8071.9,4.4205,1059304.0,5.8012
EURUSD,25,30,300,0,796,6725.2,3.683,871132.0,4.7707
EURUSD,25,30,300,10,796,7183.8,3.9342,899568.0,4.9264
EURUSD,25,30,300,20,796,5736.7,3.1417,687742.0,3.7664
EURUSD,25,30,350,-20,796,8904.0,4.8762,1185174.0,6.4905
EURUSD,25,30,350,-10,796,8987.6,4.922,1178345.0,6.4531
EURUSD,25,30,350,0,796,7690.9,4.2119,996673.0,5.4582
EURUSD,25,30,350,10,796,7921.8,4.3383,995508.0,5.4519
EURUSD,25,30,350,20,796,6537.6,3.5803,791859.0,4.3366
EURUSD,25,30,400,-20,796,8996.5,4.9269,1197199.0,6.5564
EURUSD,25,30,400,-10,796,9080.1,4.9727,1190370.0,6.519
EURUSD,25,30,400,0,796,7833.4,4.2899,1015198.0,5.5597
EURUSD,25,30,400,10,796,7969.6,4.3645,1001722.0,5.4859
EURUSD,25,30,400,20,796,6635.4,3.6338,804573.0,4.4062
EURUSD,30,5,150,-20,796,4510.7,2.4703,605705.0,3.3171
EURUSD,30,5,150,-10,796,4267.1,2.3369,551903.0,3.0225
EURUSD,30,5,150,0,796,4277.3,2.3424,534137.0,2.9252
EURUSD,30,5,150,10,796,3767.3,2.0631,437117.0,2.3938
EURUSD,30,5,150,20,796,2701.8,1.4796,281859.0,1.5436
EURUSD,30,5,200,-20,796,5757.4,3.153,767776.0,4.2047
EURUSD,30,5,200,-10,796,5411.7,2.9637,700701.0,3.8374
EURUSD,30,5,200,0,796,4955.1,2.7136,622251.0,3.4077
EURUSD,30,5,200,10,796,4657.1,2.5504,552791.0,3.0273
EURUSD,30,5,200,20,796,3481.6,1.9067,383233.0,2.0988
EURUSD,30,5,250,-20,796,5317.8,2.9123,710628.0,3.8917
EURUSD,30,5,250,-10,796,5072.1,2.7777,656553.0,3.5956
EURUSD,30,5,250,0,796,4765.5,2.6098,597603.0,3.2727
EURUSD,30,5,250,10,796,4767.5,2.6109,567143.0,3.1059
EURUSD,30,5,250,20,796,3792.0,2.0767,423585.0,2.3197
EURUSD,30,5,300,-20,796,5348.1,2.9289,714567.0,3.9133
EURUSD,30,5,300,-10,796,5103.8,2.7951,660674.0,3.6181
EURUSD,30,5,300,0,796,4536.4,2.4843,567820.0,3.1096
EURUSD,30,5,300,10,796,4533.4,2.4827,536710.0,2.9393
EURUSD,30,5,300,20,796,3494.2,1.9136,384871.0,2.1077
EURUSD,30,5,350,-20,796,5720.0,3.1325,762914.0,4.1781
EURUSD,30,5,350,-10,796,5475.7,2.9987,709021.0,3.8829
EURUSD,30,5,350,0,796,4958.3,2.7154,622667.0,3.41
EURUSD,30,5,350,10,796,5178.0,2.8357,620508.0,3.3982
EURUSD,30,5,350,20,796,4151.7,2.2737,470346.0,2.5758
EURUSD,30,5,400,-20,796,5475.7,2.9987,731155.0,4.0041
EURUSD,30,5,400,-10,796,5231.4,2.865,677262.0,3.709
EURUSD,30,5,400,0,796,4764.0,2.609,597408.0,3.2717
EURUSD,30,5,400,10,796,4889.0,2.6774,582938.0,3.1924
EURUSD,30,5,400,20,796,3862.7,2.1154,432776.0,2.3701
EURUSD,30,10,150,-20,796,4938.0,2.7043,661254.0,3.6213
EURUSD,30,10,150,-10,796,4574.4,2.5051,591852.0,3.2412
EURUSD,30,10,150,0,796,4444.6,2.4341,555886.0,3.0443
EURUSD,30,10,150,10,796,3917.3,2.1453,456617.0,2.5006
EURUSD,30,10,150,20,796,2591.8,1.4194,267559.0,1.4653
EURUSD,30,10,200,-20,796,6507.4,3.5637,865276.0,4.7386
EURUSD,30,10,200,-10,796,6036.7,3.306,781951.0,4.2823
EURUSD,30,10,200,0,796,5425.1,2.971,683351.0,3.7423
EURUSD,30,10,200,10,796,5112.1,2.7996,611941.0,3.3513
EURUSD,30,10,200,20,796,3666.6,2.008,407283.0,2.2305
EURUSD,30,10,250,-20,796,6028.9,3.3017,803071.0,4.398
EURUSD,30,10,250,-10,796,5658.2,3.0987,732746.0,4.0128
EURUSD,30,10,250,0,796,5196.6,2.8459,653646.0,3.5797
EURUSD,30,10,250,10,796,5183.6,2.8388,621236.0,3.4022
EURUSD,30,10,250,20,796,3938.1,2.1567,442578.0,2.4238
EURUSD,30,10,300,-20,796,5874.2,3.217,782960.0,4.2878
EURUSD,30,10,300,-10,796,5504.9,3.0147,712817.0,3.9037
EURUSD,30,10,300,0,796,4777.5,2.6164,599163.0,3.2813
EURUSD,30,10,300,10,796,4754.5,2.6038,565453.0,3.0967
EURUSD,30,10,300,20,796,3445.3,1.8868,378514.0,2.0729
EURUSD,30,10,350,-20,796,6379.5,3.4937,848649.0,4.6476
EURUSD,30,10,350,-10,796,6010.2,3.2915,778506.0,4.2635
EURUSD,30,10,350,0,796,5332.8,2.9205,671352.0,3.6766
EURUSD,30,10,350,10,796,5532.5,3.0298,666593.0,3.6506
EURUSD,30,10,350,20,796,4236.2,2.3199,481331.0,2.636
EURUSD,30,10,400,-20,796,6142.0,3.3636,817774.0,4.4785
EURUSD,30,10,400,-10,796,5772.7,3.1614,747631.0,4.0944
EURUSD,30,10,400,0,796,5145.3,2.8178,646977.0,3.5431
EURUSD,30,10,400,10,796,5250.3,2.8753,629907.0,3.4497
EURUSD,30,10,400,20,796,3954.0,2.1654,444645.0,2.4351
EURUSD,30,15,150,-20,796,5224.8,2.8613,698538.0,3.8255
EURUSD,30,15,150,-10,796,5071.2,2.7772,656436.0,3.5949
EURUSD,30,15,150,0,796,4837.1,2.649,606911.0,3.3237
EURUSD,30,15,150,10,796,4310.6,2.3607,507746.0,2.7806
EURUSD,30,15,150,20,796,3094.9,1.6949,332962.0,1.8235
EURUSD,30,15,200,-20,796,6719.2,3.6797,892810.0,4.8894
EURUSD,30,15,200,-10,796,6553.5,3.589,849135.0,4.6502
EURUSD,30,15,200,0,796,5822.6,3.1887,735026.0,4.0253
EURUSD,30,15,200,10,796,5560.4,3.0451,670220.0,3.6704
EURUSD,30,15,200,20,796,4314.7,2.3629,491536.0,2.6919
EURUSD,30,15,250,-20,796,6267.8,3.4325,834128.0,4.5681
EURUSD,30,15,250,-10,796,6210.0,3.4009,804480.0,4.4057
EURUSD,30,15,250,0,796,5629.1,3.0827,709871.0,3.8876
EURUSD,30,15,250,10,796,5716.9,3.1308,690565.0,3.7818
EURUSD,30,15,250,20,796,4771.2,2.6129,550881.0,3.0169
EURUSD,30,15,300,-20,796,6603.5,3.6164,877769.0,4.8071
EURUSD,30,15,300,-10,796,6501.7,3.5606,842401.0,4.6134
EURUSD,30,15,300,0,796,5650.0,3.0942,712588.0,3.9025
EURUSD,30,15,300,10,796,5772.8,3.1614,697832.0,3.8216
EURUSD,30,15,300,20,796,4548.4,2.4909,521917.0,2.8583
EURUSD,30,15,350,-20,796,7084.1,3.8796,940247.0,5.1492
EURUSD,30,15,350,-10,796,6982.3,3.8238,904879.0,4.9555
EURUSD,30,15,350,0,796,6180.6,3.3848,781566.0,4.2802
EURUSD,30,15,350,10,796,6515.8,3.5683,794422.0,4.3506
EURUSD,30,15,350,20,796,5354.3,2.9323,626684.0,3.432
EURUSD,30,15,400,-20,796,6796.6,3.7221,902872.0,4.9445
EURUSD,30,15,400,-10,796,6694.8,3.6664,867504.0,4.7508
EURUSD,30,15,400,0,796,5943.1,3.2547,750691.0,4.1111
EURUSD,30,15,400,10,796,6183.6,3.3864,751236.0,4.1141
EURUSD,30,15,400,20,796,5072.1,2.7777,589998.0,3.2311
EURUSD,30,20,150,-20,796,5758.4,3.1536,767906.0,4.2054
EURUSD,30,20,150,-10,796,5494.8,3.0092,711504.0,3.8965
EURUSD,30,20,150,0,796,5295.7,2.9002,666529.0,3.6502
EURUSD,30,20,150,10,796,4960.7,2.7167,592259.0,3.2435
EURUSD,30,20,150,20,796,3840.0,2.103,429825.0,2.3539
EURUSD,30,20,200,-20,796,7130.0,3.9047,946214.0,5.1819
EURUSD,30,20,200,-10,796,6849.3,3.751,887589.0,4.8608
EURUSD,30,20,200,0,796,6188.4,3.389,782580.0,4.2858
EURUSD,30,20,200,10,796,6217.7,3.4051,755669.0,4.1384
EURUSD,30,20,200,20,796,4963.0,2.718,575815.0,3.1534
EURUSD,30,20,250,-20,796,6943.6,3.8026,921982.0,5.0492
EURUSD,30,20,250,-10,796,6770.8,3.708,877384.0,4.805
EURUSD,30,20,250,0,796,6309.9,3.4556,798375.0,4.3723
EURUSD,30,20,250,10,796,6519.2,3.5702,794864.0,4.353
EURUSD,30,20,250,20,796,5344.5,2.9269,625410.0,3.425
EURUSD,30,20,300,-20,796,7334.9,4.0169,972851.0,5.3278
EURUSD,30,20,300,-10,796,7118.1,3.8982,922533.0,5.0522
EURUSD,30,20,300,0,796,6111.4,3.3469,772570.0,4.2309
EURUSD,30,20,300,10,796,6400.7,3.5053,779459.0,4.2687
EURUSD,30,20,300,20,796,5086.0,2.7853,591805.0,3.241
EURUSD,30,20,350,-20,796,8100.5,4.4362,1072379.0,5.8728
EURUSD,30,20,350,-10,796,7883.7,4.3175,1022061.0,5.5973
EURUSD,30,20,350,0,796,6927.0,3.7935,878598.0,4.8116
EURUSD,30,20,350,10,796,7108.7,3.893,871499.0,4.7727
